iid,pid,gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,att_m,sin_m,int_m,fun_m,amb_m,sha_m,decision_o,like_o
373,341,0,29,23,0,3,20,20,20,20,20,0,8,8,8,8,8,8,75,5,5,10,0,5,9,8,9,9,9,8,7,9,8,8,8,8,0,8.7,8.2,8.2,8,8,7.4,0,6
374,341,0,30,23,1,6,20,20,20,20,20,0,6,10,9,8,8,6,50,10,10,10,5,15,6,7,6,7,7,7,6,6,5,5,5,6,0,5.8,7.6,7.5,5.9,7.2,5.2,0,8
375,341,0,27,23,0,3,20,20,20,20,20,0,10,9,9,8,7,6,30,20,15,15,8,12,8,9,9,8,9,4,7,7,7,5,3,5,0,8.5,7.1,7.2,6.9,6.7,5.7,1,7
376,341,0,25,23,1,10,20,20,20,20,20,0,8,8,10,7,10,6,30,10,15,20,15,10,6,10,8,9,10,8,9,7,7,7,7,7,0,6.5,7.7,8.5,6.8,8.1,6.1,0,5
377,341,0,26,23,1,3,20,20,20,20,20,0,6,6,6,6,6,6,25,20,10,20,15,10,7,8,8,7,7,8,8,8,8,7,6,5,0,5.8,6.8,7.3,5.4,6.4,5,0,4
378,341,0,29,23,0,3,20,20,20,20,20,0,8,8,8,8,8,8,25,15,20,20,10,10,6,7,7,9,7,6,7,6,5,10,4,6,0,6.5,7.2,7.2,6.4,6.6,5.8,0,6
364,342,0,27,33,1,6,40,15,25,5,15,0,5,6,7,6,7,0,25,25,25,15,10,0,8,8,8,9,9,6,7,7,9,8,7,6,0,6.4,8,7.7,7.5,7.1,6.1,0,5
370,342,0,28,33,0,7,40,15,25,5,15,0,8,8,9,8,7,8,50,10,10,10,10,10,8,6,9,9,9,5,5,6,4,3,3,3,0,8.2,7.8,8.3,7.6,7.8,7,1,8
363,343,0,23,32,0,1,5,25,20,10,15,25,7,7,7,6,6,5,25,20,20,20,5,10,5,7,8,8,3,4,7,7,6,8,4,5,0,5.2,7.6,7.1,6.1,6.5,4.6,0,6
364,343,0,27,32,0,6,5,25,20,10,15,25,5,8,7,6,7,5,25,25,25,15,10,0,8,8,8,9,9,3,9,8,6,8,6,4,0,6.4,8,7.7,7.5,7.1,6.1,0,7
367,343,0,27,32,1,6,5,25,20,10,15,25,8,8,8,8,9,9,30,15,20,25,5,5,7,7,8,7,5,3,6,6,4,6,9,4,0,6.4,8,7.6,6.9,7,7.6,1,7
370,343,0,28,32,1,7,5,25,20,10,15,25,7,7,7,7,8,6,50,10,10,10,10,10,8,6,9,9,9,3,6,7,2,6,1,3,0,8.2,7.8,8.3,7.6,7.8,7,1,7
376,343,0,25,32,0,10,5,25,20,10,15,25,8,8,8,6,8,5,30,10,15,20,15,10,6,10,8,9,10,5,9,7,5,9,4,4,0,6.5,7.7,8.5,6.8,8.1,6.1,0,8
361,344,0,34,26,0,5,15,15,15,20,20,15,6,9,9,8,9,7,30,20,30,5,5,10,7,7,5,7,9,9,9,10,9,10,9,8,0,4.5,6.5,6.9,4.6,6.7,4.2,1,8
362,344,0,30,26,0,1,15,15,15,20,20,15,6,6,8,8,8,6,21,15,25,17,6,17,7,7,9,8,8,8,8,8,8,8,8,8,0,5.8,7.1,7.6,6.8,6.8,5.4,0,6
363,344,0,23,26,0,1,15,15,15,20,20,15,5,5,5,5,5,5,25,20,20,20,5,10,5,7,8,8,3,6,7,7,6,8,5,6,0,5.2,7.6,7.1,6.1,6.5,4.6,0,5
364,344,0,27,26,1,6,15,15,15,20,20,15,9,9,9,9,7,7,25,25,25,15,10,0,8,8,8,9,9,8,7,8,10,8,9,8,0,6.4,8,7.7,7.5,7.1,6.1,1,7
365,344,0,30,26,0,1,15,15,15,20,20,15,6,6,6,6,6,6,32,11,16,21,11,11,8,2,9,9,9,8,6,7,7,7,6,7,0,7.2,7.6,7.7,7.4,7.8,6.8,0,7
366,344,0,27,26,0,4,15,15,15,20,20,15,8,8,8,8,8,8,14,18,17,16,15,20,6,8,9,8,10,8,9,9,8,9,8,8,0,7.6,8.5,8.6,7.4,7.7,7.2,1,8
367,344,0,27,26,0,6,15,15,15,20,20,15,7,8,7,7,7,7,30,15,20,25,5,5,7,7,8,7,5,5,5,6,5,6,7,5,0,6.4,8,7.6,6.9,7,7.6,1,7
368,344,0,24,26,0,1,15,15,15,20,20,15,6,7,7,8,6,8,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,8,8,6,0,6.6,8.1,7.5,7.5,7,6.9,0,6
369,344,0,25,26,0,1,15,15,15,20,20,15,6,6,7,9,8,9,17,18,28,27,5,5,6,9,9,10,7,10,8,9,10,9,6,8,0,6.5,7.4,7.1,8.4,6.8,5.9,1,7
370,344,0,28,26,0,7,15,15,15,20,20,15,9,8,8,7,9,9,50,10,10,10,10,10,8,6,9,9,9,6,6,8,5,7,6,5,0,8.2,7.8,8.3,7.6,7.8,7,1,8
371,344,0,27,26,0,3,15,15,15,20,20,15,9,8,8,8,8,8,40,0,10,50,0,0,10,8,10,10,10,4,8,7,3,7,5,5,0,7.9,7.6,7.6,7.1,7.2,6.4,1,8
375,344,0,27,26,0,3,15,15,15,20,20,15,8,6,6,6,6,9,30,20,15,15,8,12,8,9,9,8,9,3,5,7,5,7,5,5,0,8.5,7.1,7.2,6.9,6.7,5.7,1,8
376,344,0,25,26,0,10,15,15,15,20,20,15,6,6,9,9,9,8,30,10,15,20,15,10,6,10,8,9,10,7,9,7,7,7,7,7,0,6.5,7.7,8.5,6.8,8.1,6.1,1,8
377,344,0,26,26,0,3,15,15,15,20,20,15,6,7,7,7,6,8,25,20,10,20,15,10,7,8,8,7,7,8,8,8,7,6,5,7,0,5.8,6.8,7.3,5.4,6.4,5,1,7
378,344,0,29,26,0,3,15,15,15,20,20,15,5,6,6,6,8,3,25,15,20,20,10,10,6,7,7,9,7,7,8,6,7,7,6,7,0,6.5,7.2,7.2,6.4,6.6,5.8,0,6
362,345,0,30,24,1,1,10,20,27,23,15,5,6,10,10,8,8,3,21,15,25,17,6,17,7,7,9,8,8,7,7,8,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,0,4
363,345,0,23,24,0,1,10,20,27,23,15,5,4,10,10,6,10,1,25,20,20,20,5,10,5,7,8,8,3,5,8,7,7,6,7,7,0,5.2,7.6,7.1,6.1,6.5,4.6,0,4
364,345,0,27,24,0,6,10,20,27,23,15,5,6,8,8,10,9,6,25,25,25,15,10,0,8,8,8,9,9,7,9,9,9,9,7,7,0,6.4,8,7.7,7.5,7.1,6.1,1,8
365,345,0,30,24,1,1,10,20,27,23,15,5,10,9,9,7,9,7,32,11,16,21,11,11,8,2,9,9,9,3,8,6,6,5,2,5,0,7.2,7.6,7.7,7.4,7.8,6.8,1,7
366,345,0,27,24,1,4,10,20,27,23,15,5,9,10,10,6,9,8,14,18,17,16,15,20,6,8,9,8,10,6,6,6,5,5,5,7,0,7.6,8.5,8.6,7.4,7.7,7.2,1,9
367,345,0,27,24,1,6,10,20,27,23,15,5,7,10,9,5,8,4,30,15,20,25,5,5,7,7,8,7,5,7,7,7,8,6,5,7,0,6.4,8,7.6,6.9,7,7.6,0,4
368,345,0,24,24,0,1,10,20,27,23,15,5,8,10,9,9,7,8,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,7,7,7,0,6.6,8.1,7.5,7.5,7,6.9,1,8
369,345,0,25,24,1,1,10,20,27,23,15,5,7,10,8,10,6,5,17,18,28,27,5,5,6,9,9,10,7,10,8,10,8,8,8,9,0,6.5,7.4,7.1,8.4,6.8,5.9,1,7
370,345,0,28,24,1,7,10,20,27,23,15,5,10,9,10,8,8,5,50,10,10,10,10,10,8,6,9,9,9,5,10,10,8,10,7,6,0,8.2,7.8,8.3,7.6,7.8,7,1,10
371,345,0,27,24,1,3,10,20,27,23,15,5,8,10,8,7,7,6,40,0,10,50,0,0,10,8,10,10,10,4,8,7,4,5,5,5,0,7.9,7.6,7.6,7.1,7.2,6.4,0,6
372,345,0,27,24,1,9,10,20,27,23,15,5,8,7,7,7,7,8,30,15,15,20,5,15,7,8,8,9,8,7,7,6,7,8,7,6,0,6.4,7.1,7.5,7.1,6.5,6.1,1,6
373,345,0,29,24,0,3,10,20,27,23,15,5,10,9,8,8,8,6,75,5,5,10,0,5,9,8,9,9,9,7,8,9,10,6,6,7,0,8.7,8.2,8.2,8,8,7.4,0,8
374,345,0,30,24,0,6,10,20,27,23,15,5,5,10,9,6,10,6,50,10,10,10,5,15,6,7,6,7,7,6,5,6,4,4,5,5,0,5.8,7.6,7.5,5.9,7.2,5.2,0,6
375,345,0,27,24,1,3,10,20,27,23,15,5,10,8,9,9,8,6,30,20,15,15,8,12,8,9,9,8,9,3,7,6,5,4,3,4,0,8.5,7.1,7.2,6.9,6.7,5.7,1,9
377,345,0,26,24,0,3,10,20,27,23,15,5,5,10,8,5,10,5,25,20,10,20,15,10,7,8,8,7,7,5,8,9,8,9,5,4,0,5.8,6.8,7.3,5.4,6.4,5,0,5
378,345,0,29,24,1,3,10,20,27,23,15,5,8,9,10,6,10,6,25,15,20,20,10,10,6,7,7,9,7,7,8,7,8,7,5,7,0,6.5,7.2,7.2,6.4,6.6,5.8,1,8
361,347,0,34,26,0,5,30,5,10,20,30,5,4,1,5,4,4,5,30,20,30,5,5,10,7,7,5,7,9,4,9,7,4,3,1,5,0,4.5,6.5,6.9,4.6,6.7,4.2,0,3
363,347,0,23,26,0,1,30,5,10,20,30,5,6,10,9,7,6,5,25,20,20,20,5,10,5,7,8,8,3,2,4,4,3,2,1,3,0,5.2,7.6,7.1,6.1,6.5,4.6,1,6
364,347,0,27,26,0,6,30,5,10,20,30,5,7,10,9,7,7,5,25,25,25,15,10,0,8,8,8,9,9,3,8,6,5,8,5,3,0,6.4,8,7.7,7.5,7.1,6.1,1,7
366,347,0,27,26,0,4,30,5,10,20,30,5,7,9,9,5,7,5,14,18,17,16,15,20,6,8,9,8,10,2,6,7,5,6,4,6,0,7.6,8.5,8.6,7.4,7.7,7.2,1,6
369,347,0,25,26,0,1,30,5,10,20,30,5,7,10,9,10,9,5,17,18,28,27,5,5,6,9,9,10,7,4,4,5,4,4,3,5,0,6.5,7.4,7.1,8.4,6.8,5.9,1,8
370,347,0,28,26,0,7,30,5,10,20,30,5,8,8,8,7,7,8,50,10,10,10,10,10,8,6,9,9,9,2,10,6,6,7,2,4,0,8.2,7.8,8.3,7.6,7.8,7,1,7
371,347,0,27,26,0,3,30,5,10,20,30,5,8,10,9,9,8,5,40,0,10,50,0,0,10,8,10,10,10,2,8,8,6,6,5,4,0,7.9,7.6,7.6,7.1,7.2,6.4,1,8
372,347,0,27,26,0,9,30,5,10,20,30,5,7,9,8,9,7,3,30,15,15,20,5,15,7,8,8,9,8,2,6,7,4,4,1,2,0,6.4,7.1,7.5,7.1,6.5,6.1,1,7
373,347,0,29,26,0,3,30,5,10,20,30,5,9,8,8,7,6,5,75,5,5,10,0,5,9,8,9,9,9,4,3,4,2,2,0,2,0,8.7,8.2,8.2,8,8,7.4,1,7
374,347,0,30,26,0,6,30,5,10,20,30,5,5,8,7,5,6,5,50,10,10,10,5,15,6,7,6,7,7,5,4,5,4,5,4,4,0,5.8,7.6,7.5,5.9,7.2,5.2,1,8
375,347,0,27,26,0,3,30,5,10,20,30,5,8,4,5,5,5,3,30,20,15,15,8,12,8,9,9,8,9,1,4,2,1,2,1,2,0,8.5,7.1,7.2,6.9,6.7,5.7,0,5
376,347,0,25,26,0,10,30,5,10,20,30,5,6,7,7,6,5,5,30,10,15,20,15,10,6,10,8,9,10,4,9,8,7,7,5,6,0,6.5,7.7,8.5,6.8,8.1,6.1,1,6
377,347,0,26,26,0,3,30,5,10,20,30,5,8,4,7,5,6,5,25,20,10,20,15,10,7,8,8,7,7,5,6,5,4,6,2,3,0,5.8,6.8,7.3,5.4,6.4,5,0,4
361,348,0,34,21,0,5,15,25,15,15,15,15,8,10,10,7,10,6,30,20,30,5,5,10,7,7,5,7,9,7,7,8,8,9,8,8,0,4.5,6.5,6.9,4.6,6.7,4.2,1,4
362,348,0,30,21,0,1,15,25,15,15,15,15,7,6,7,6,7,3,21,15,25,17,6,17,7,7,9,8,8,5,8,7,6,6,6,6,0,5.8,7.1,7.6,6.8,6.8,5.4,1,4
363,348,0,23,21,1,1,15,25,15,15,15,15,9,9,10,8,7,6,25,20,20,20,5,10,5,7,8,8,3,6,8,9,7,7,4,7,0,5.2,7.6,7.1,6.1,6.5,4.6,1,6
364,348,0,27,21,0,6,15,25,15,15,15,15,9,8,9,9,8,7,25,25,25,15,10,0,8,8,8,9,9,6,8,8,10,8,8,7,0,6.4,8,7.7,7.5,7.1,6.1,1,5
365,348,0,30,21,0,1,15,25,15,15,15,15,7,10,10,9,10,2,32,11,16,21,11,11,8,2,9,9,9,2,7,9,5,7,2,6,0,7.2,7.6,7.7,7.4,7.8,6.8,1,3
366,348,0,27,21,0,4,15,25,15,15,15,15,9,10,10,8,8,4,14,18,17,16,15,20,6,8,9,8,10,5,6,6,6,5,4,5,0,7.6,8.5,8.6,7.4,7.7,7.2,1,6
367,348,0,27,21,0,6,15,25,15,15,15,15,7,7,8,8,8,7,30,15,20,25,5,5,7,7,8,7,5,5,8,7,6,6,6,6,0,6.4,8,7.6,6.9,7,7.6,1,6
369,348,0,25,21,0,1,15,25,15,15,15,15,8,7,6,10,7,3,17,18,28,27,5,5,6,9,9,10,7,4,4,5,4,4,3,5,0,6.5,7.4,7.1,8.4,6.8,5.9,1,3
370,348,0,28,21,0,7,15,25,15,15,15,15,9,9,10,9,10,6,50,10,10,10,10,10,8,6,9,9,9,4,7,5,5,5,3,4,0,8.2,7.8,8.3,7.6,7.8,7,1,6
371,348,0,27,21,0,3,15,25,15,15,15,15,10,9,9,8,8,5,40,0,10,50,0,0,10,8,10,10,10,3,8,7,6,7,5,6,0,7.9,7.6,7.6,7.1,7.2,6.4,1,5
372,348,0,27,21,0,9,15,25,15,15,15,15,9,8,10,8,8,8,30,15,15,20,5,15,7,8,8,9,8,5,9,7,6,5,6,6,0,6.4,7.1,7.5,7.1,6.5,6.1,1,6
373,348,0,29,21,0,3,15,25,15,15,15,15,9,9,9,9,9,8,75,5,5,10,0,5,9,8,9,9,9,6,9,10,10,8,9,7,0,8.7,8.2,8.2,8,8,7.4,1,8
374,348,0,30,21,1,6,15,25,15,15,15,15,7,10,10,8,8,7,50,10,10,10,5,15,6,7,6,7,7,5,6,5,5,4,4,6,0,5.8,7.6,7.5,5.9,7.2,5.2,1,6
375,348,0,27,21,0,3,15,25,15,15,15,15,9,9,8,8,9,8,30,20,15,15,8,12,8,9,9,8,9,3,6,6,5,5,3,3,0,8.5,7.1,7.2,6.9,6.7,5.7,1,6
376,348,0,25,21,1,10,15,25,15,15,15,15,7,8,10,5,9,6,30,10,15,20,15,10,6,10,8,9,10,5,9,7,6,6,6,5,0,6.5,7.7,8.5,6.8,8.1,6.1,1,5
377,348,0,26,21,1,3,15,25,15,15,15,15,8,8,8,8,8,7,25,20,10,20,15,10,7,8,8,7,7,5,9,8,9,8,6,5,0,5.8,6.8,7.3,5.4,6.4,5,1,7
378,348,0,29,21,0,3,15,25,15,15,15,15,8,9,9,8,8,7,25,15,20,20,10,10,6,7,7,9,7,4,8,8,8,7,4,8,0,6.5,7.2,7.2,6.4,6.6,5.8,1,6
364,349,0,27,33,0,6,25,20,10,20,20,5,5,6,8,7,8,6,25,25,25,15,10,0,8,8,8,9,9,9,8,9,8,9,6,8,0,6.4,8,7.7,7.5,7.1,6.1,0,5
365,349,0,30,33,1,1,25,20,10,20,20,5,6,5,8,7,8,8,32,11,16,21,11,11,8,2,9,9,9,7,7,6,5,6,4,6,0,7.2,7.6,7.7,7.4,7.8,6.8,1,6
367,349,0,27,33,1,6,25,20,10,20,20,5,4,8,7,8,5,8,30,15,20,25,5,5,7,7,8,7,5,8,7,7,7,7,8,8,0,6.4,8,7.6,6.9,7,7.6,1,8
370,349,0,28,33,1,7,25,20,10,20,20,5,8,6,7,6,6,6,50,10,10,10,10,10,8,6,9,9,9,5,6,6,6,5,2,2,0,8.2,7.8,8.3,7.6,7.8,7,1,8
378,349,0,29,33,1,3,25,20,10,20,20,5,6,6,6,6,5,6,25,15,20,20,10,10,6,7,7,9,7,6,7,6,6,5,3,6,0,6.5,7.2,7.2,6.4,6.6,5.8,0,6
361,350,0,34,31,1,5,12,25,25,8,15,15,4,9,9,4,9,6,30,20,30,5,5,10,7,7,5,7,9,10,10,10,9,8,8,9,0,4.5,6.5,6.9,4.6,6.7,4.2,0,8
362,350,0,30,31,1,1,12,25,25,8,15,15,5,8,8,6,6,5,21,15,25,17,6,17,7,7,9,8,8,8,8,8,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,0,6
363,350,0,23,31,0,1,12,25,25,8,15,15,4,8,8,5,5,4,25,20,20,20,5,10,5,7,8,8,3,7,8,8,8,7,8,8,0,5.2,7.6,7.1,6.1,6.5,4.6,0,4
364,350,0,27,31,0,6,12,25,25,8,15,15,5,8,6,6,5,7,25,25,25,15,10,0,8,8,8,9,9,6,9,9,8,9,7,7,0,6.4,8,7.7,7.5,7.1,6.1,0,6
365,350,0,30,31,1,1,12,25,25,8,15,15,7,8,7,9,7,7,32,11,16,21,11,11,8,2,9,9,9,9,6,6,7,6,8,8,0,7.2,7.6,7.7,7.4,7.8,6.8,0,7
366,350,0,27,31,1,4,12,25,25,8,15,15,6,9,9,7,7,8,14,18,17,16,15,20,6,8,9,8,10,8,7,7,8,7,8,8,0,7.6,8.5,8.6,7.4,7.7,7.2,1,8
367,350,0,27,31,1,6,12,25,25,8,15,15,6,9,9,6,8,9,30,15,20,25,5,5,7,7,8,7,5,7,7,6,7,6,6,7,0,6.4,8,7.6,6.9,7,7.6,0,7
368,350,0,24,31,0,1,12,25,25,8,15,15,6,10,9,8,6,6,20,10,25,20,10,15,6,8,8,8,7,7,8,7,8,7,6,6,0,6.6,8.1,7.5,7.5,7,6.9,1,7
369,350,0,25,31,1,1,12,25,25,8,15,15,5,1,4,4,5,1,17,18,28,27,5,5,6,9,9,10,7,8,8,10,9,10,5,6,0,6.5,7.4,7.1,8.4,6.8,5.9,0,3
370,350,0,28,31,1,7,12,25,25,8,15,15,8,8,8,8,8,7,50,10,10,10,10,10,8,6,9,9,9,8,7,7,7,9,6,8,0,8.2,7.8,8.3,7.6,7.8,7,1,7
371,350,0,27,31,1,3,12,25,25,8,15,15,8,7,7,7,5,5,40,0,10,50,0,0,10,8,10,10,10,7,8,7,6,5,5,7,0,7.9,7.6,7.6,7.1,7.2,6.4,0,5
372,350,0,27,31,1,9,12,25,25,8,15,15,6,6,7,6,6,5,30,15,15,20,5,15,7,8,8,9,8,9,8,7,6,5,5,7,0,6.4,7.1,7.5,7.1,6.5,6.1,0,5
373,350,0,29,31,0,3,12,25,25,8,15,15,8,8,7,7,9,7,75,5,5,10,0,5,9,8,9,9,9,10,9,9,9,10,9,10,0,8.7,8.2,8.2,8,8,7.4,1,7
374,350,0,30,31,0,6,12,25,25,8,15,15,4,6,7,4,8,3,50,10,10,10,5,15,6,7,6,7,7,6,5,6,7,6,5,5,0,5.8,7.6,7.5,5.9,7.2,5.2,0,4
375,350,0,27,31,1,3,12,25,25,8,15,15,9,6,6,6,5,3,30,20,15,15,8,12,8,9,9,8,9,7,7,8,7,6,6,7,0,8.5,7.1,7.2,6.9,6.7,5.7,0,5
376,350,0,25,31,0,10,12,25,25,8,15,15,6,8,8,7,9,6,30,10,15,20,15,10,6,10,8,9,10,6,9,7,4,5,5,5,0,6.5,7.7,8.5,6.8,8.1,6.1,1,7
377,350,0,26,31,0,3,12,25,25,8,15,15,5,5,6,4,6,3,25,20,10,20,15,10,7,8,8,7,7,7,8,9,6,6,4,5,0,5.8,6.8,7.3,5.4,6.4,5,0,3
378,350,0,29,31,1,3,12,25,25,8,15,15,7,7,7,8,7,7,25,15,20,20,10,10,6,7,7,9,7,8,8,6,8,9,7,7,0,6.5,7.2,7.2,6.4,6.6,5.8,0,6
362,351,0,30,35,0,1,15,15,30,15,15,10,7,7,7,7,7,7,21,15,25,17,6,17,7,7,9,8,8,7,7,8,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,1,7
363,351,0,23,35,1,1,15,15,30,15,15,10,7,7,7,7,7,7,25,20,20,20,5,10,5,7,8,8,3,7,7,6,6,7,6,7,0,5.2,7.6,7.1,6.1,6.5,4.6,1,7
364,351,0,27,35,0,6,15,15,30,15,15,10,8,8,8,8,8,8,25,25,25,15,10,0,8,8,8,9,9,9,9,9,9,9,7,9,0,6.4,8,7.7,7.5,7.1,6.1,1,8
365,351,0,30,35,0,1,15,15,30,15,15,10,6,6,6,6,7,6,32,11,16,21,11,11,8,2,9,9,9,7,7,6,5,5,4,5,0,7.2,7.6,7.7,7.4,7.8,6.8,1,7
366,351,0,27,35,0,4,15,15,30,15,15,10,8,8,8,8,8,8,14,18,17,16,15,20,6,8,9,8,10,6,8,8,6,6,7,7,0,7.6,8.5,8.6,7.4,7.7,7.2,1,8
367,351,0,27,35,0,6,15,15,30,15,15,10,7,7,7,7,7,8,30,15,20,25,5,5,7,7,8,7,5,8,6,5,4,4,4,5,0,6.4,8,7.6,6.9,7,7.6,1,8
368,351,0,24,35,0,1,15,15,30,15,15,10,7,7,7,7,7,7,20,10,25,20,10,15,6,8,8,8,7,8,7,7,7,7,6,6,0,6.6,8.1,7.5,7.5,7,6.9,0,7
369,351,0,25,35,0,1,15,15,30,15,15,10,7,8,8,7,7,6,17,18,28,27,5,5,6,9,9,10,7,6,8,8,4,5,4,4,0,6.5,7.4,7.1,8.4,6.8,5.9,1,6
370,351,0,28,35,0,7,15,15,30,15,15,10,9,8,8,7,7,9,50,10,10,10,10,10,8,6,9,9,9,3,7,7,1,6,1,2,0,8.2,7.8,8.3,7.6,7.8,7,1,7
372,351,0,27,35,0,9,15,15,30,15,15,10,7,7,6,7,7,5,30,15,15,20,5,15,7,8,8,9,8,7,9,7,4,4,3,4,0,6.4,7.1,7.5,7.1,6.5,6.1,1,7
373,351,0,29,35,0,3,15,15,30,15,15,10,9,9,9,9,9,9,75,5,5,10,0,5,9,8,9,9,9,9,6,9,9,9,9,8,0,8.7,8.2,8.2,8,8,7.4,1,9
374,351,0,30,35,1,6,15,15,30,15,15,10,7,7,7,7,7,7,50,10,10,10,5,15,6,7,6,7,7,7,6,5,5,5,6,7,0,5.8,7.6,7.5,5.9,7.2,5.2,1,7
375,351,0,27,35,0,3,15,15,30,15,15,10,8,8,8,8,8,8,30,20,15,15,8,12,8,9,9,8,9,7,6,5,6,6,6,6,0,8.5,7.1,7.2,6.9,6.7,5.7,1,8
376,351,0,25,35,1,10,15,15,30,15,15,10,7,7,8,7,7,7,30,10,15,20,15,10,6,10,8,9,10,5,9,6,5,6,5,5,0,6.5,7.7,8.5,6.8,8.1,6.1,1,8
377,351,0,26,35,1,3,15,15,30,15,15,10,5,6,7,5,7,8,25,20,10,20,15,10,7,8,8,7,7,8,8,8,5,8,4,5,0,5.8,6.8,7.3,5.4,6.4,5,0,5
378,351,0,29,35,0,3,15,15,30,15,15,10,5,7,7,7,7,7,25,15,20,20,10,10,6,7,7,9,7,8,7,7,6,5,4,8,0,6.5,7.2,7.2,6.4,6.6,5.8,0,6
361,352,0,34,29,0,5,20,20,20,10,10,20,6,6,7,6,6,5,30,20,30,5,5,10,7,7,5,7,9,6,10,6,6,6,4,5,0,4.5,6.5,6.9,4.6,6.7,4.2,0,6
362,352,0,30,29,0,1,20,20,20,10,10,20,6,8,8,7,5,8,21,15,25,17,6,17,7,7,9,8,8,6,8,7,6,6,6,6,0,5.8,7.1,7.6,6.8,6.8,5.4,0,7
363,352,0,23,29,0,1,20,20,20,10,10,20,6,8,8,7,7,8,25,20,20,20,5,10,5,7,8,8,3,8,8,7,7,7,8,8,0,5.2,7.6,7.1,6.1,6.5,4.6,1,7
364,352,0,27,29,0,6,20,20,20,10,10,20,8,9,8,8,6,9,25,25,25,15,10,0,8,8,8,9,9,7,9,9,8,8,7,7,0,6.4,8,7.7,7.5,7.1,6.1,1,9
365,352,0,30,29,0,1,20,20,20,10,10,20,8,6,7,7,7,8,32,11,16,21,11,11,8,2,9,9,9,4,6,7,4,6,4,4,0,7.2,7.6,7.7,7.4,7.8,6.8,1,7
366,352,0,27,29,0,4,20,20,20,10,10,20,9,8,8,9,6,9,14,18,17,16,15,20,6,8,9,8,10,6,8,7,6,5,5,6,0,7.6,8.5,8.6,7.4,7.7,7.2,1,9
367,352,0,27,29,0,6,20,20,20,10,10,20,7,8,7,7,6,7,30,15,20,25,5,5,7,7,8,7,5,4,4,4,3,5,4,4,0,6.4,8,7.6,6.9,7,7.6,1,7
369,352,0,25,29,0,1,20,20,20,10,10,20,7,7,7,9,7,8,17,18,28,27,5,5,6,9,9,10,7,7,10,9,6,6,3,6,0,6.5,7.4,7.1,8.4,6.8,5.9,1,8
370,352,0,28,29,0,7,20,20,20,10,10,20,9,7,8,8,7,8,50,10,10,10,10,10,8,6,9,9,9,3,8,7,1,5,1,3,0,8.2,7.8,8.3,7.6,7.8,7,1,9
371,352,0,27,29,0,3,20,20,20,10,10,20,8,6,8,7,8,7,40,0,10,50,0,0,10,8,10,10,10,6,8,8,3,3,2,6,0,7.9,7.6,7.6,7.1,7.2,6.4,1,8
372,352,0,27,29,0,9,20,20,20,10,10,20,7,8,9,7,7,9,30,15,15,20,5,15,7,8,8,9,8,6,9,8,4,4,4,3,0,6.4,7.1,7.5,7.1,6.5,6.1,1,8
373,352,0,29,29,0,3,20,20,20,10,10,20,9,9,7,7,7,8,75,5,5,10,0,5,9,8,9,9,9,6,9,9,8,7,8,6,0,8.7,8.2,8.2,8,8,7.4,1,9
374,352,0,30,29,0,6,20,20,20,10,10,20,7,7,7,6,6,7,50,10,10,10,5,15,6,7,6,7,7,7,6,5,5,5,6,7,0,5.8,7.6,7.5,5.9,7.2,5.2,0,7
375,352,0,27,29,0,3,20,20,20,10,10,20,9,7,8,8,8,8,30,20,15,15,8,12,8,9,9,8,9,5,5,4,4,4,3,4,0,8.5,7.1,7.2,6.9,6.7,5.7,1,9
376,352,0,25,29,0,10,20,20,20,10,10,20,7,7,8,8,8,7,30,10,15,20,15,10,6,10,8,9,10,5,9,8,6,5,5,5,0,6.5,7.7,8.5,6.8,8.1,6.1,1,8
377,352,0,26,29,0,3,20,20,20,10,10,20,6,5,6,5,5,5,25,20,10,20,15,10,7,8,8,7,7,6,8,6,5,6,2,2,0,5.8,6.8,7.3,5.4,6.4,5,0,5
378,352,0,29,29,0,3,20,20,20,10,10,20,6,6,6,5,5,6,25,15,20,20,10,10,6,7,7,9,7,7,9,7,6,5,5,7,0,6.5,7.2,7.2,6.4,6.6,5.8,0,6
364,353,0,27,25,0,6,15,10,25,25,10,15,6,7,8,8,6,7,25,25,25,15,10,0,8,8,8,9,9,5,8,7,6,6,4,5,0,6.4,8,7.7,7.5,7.1,6.1,1,7
366,353,0,27,25,0,4,15,10,25,25,10,15,5,8,7,5,6,5,14,18,17,16,15,20,6,8,9,8,10,4,7,6,4,3,2,4,0,7.6,8.5,8.6,7.4,7.7,7.2,1,5
371,353,0,27,25,0,3,15,10,25,25,10,15,7,7,7,7,7,7,40,0,10,50,0,0,10,8,10,10,10,4,9,9,2,9,2,3,0,7.9,7.6,7.6,7.1,7.2,6.4,1,8
