"iid","pid","gender","age","age_o","samerace","importance_same_race","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","like","met","decision_o","att_m","sin_m","int_m","fun_m","amb_m","sha_m","dec_m"
417,422,1,29,26,1,1,30,25,20,10,10,5,8,9,8,8,8,9,20,20,20,10,10,20,7,8,4,8,8,6,7,7,6,8,6,7,0,1,5.3,8.1,7.4,6,6.3,5.9,0.1
417,423,1,29,30,1,1,30,20,30,10,5,5,6,9,6,6,6,4,20,20,20,10,10,20,7,8,4,8,8,6,8,7,4,8,5,6,0,0,5.3,8.1,7.4,6,6.3,5.9,0.1
417,424,1,29,24,0,1,17,16,17,17,17,16,6,7,8,7,8,8,20,20,20,10,10,20,7,8,4,8,8,4,9,9,7,9,7,7,0,0,5.3,8.1,7.4,6,6.3,5.9,0.1
417,425,1,29,28,1,1,16,25,20,12,12,15,5,7,8,5,6,5,20,20,20,10,10,20,7,8,4,8,8,3,6,8,3,8,3,5,0,0,5.3,8.1,7.4,6,6.3,5.9,0.1
417,426,1,29,24,1,1,25,7,35,20,8,5,3,8,5,4,2,7,20,20,20,10,10,20,7,8,4,8,8,3,3,4,3,8,2,2,0,0,5.3,8.1,7.4,6,6.3,5.9,0.1
417,427,1,29,28,1,1,20,20,20,20,20,20,4,8,8,5,7,4,20,20,20,10,10,20,7,8,4,8,8,4,9,7,4,8,4,5,0,0,5.3,8.1,7.4,6,6.3,5.9,0.1
417,429,1,29,27,1,1,55,10,15,15,5,0,5,9,9,7,7,4,20,20,20,10,10,20,7,8,4,8,8,8,7,7,5,8,3,6,0,0,5.3,8.1,7.4,6,6.3,5.9,0.1
418,422,1,25,26,0,7,30,25,20,10,10,5,8,9,9,8,8,7,15,25,20,15,10,15,7,9,7,8,5,7,8,8,7,8,6,7,0,1,6.7,8,8.3,7.4,7.3,6.1,0.6
418,423,1,25,30,0,7,30,20,30,10,5,5,7,8,8,7,7,7,15,25,20,15,10,15,7,9,7,8,5,6,8,7,6,5,6,6,0,0,6.7,8,8.3,7.4,7.3,6.1,0.6
418,424,1,25,24,1,7,17,16,17,17,17,16,7,7,8,8,8,7,15,25,20,15,10,15,7,9,7,8,5,7,8,7,5,5,5,6,0,1,6.7,8,8.3,7.4,7.3,6.1,0.6
418,425,1,25,28,0,7,16,25,20,12,12,15,8,8,9,8,7,7,15,25,20,15,10,15,7,9,7,8,5,5,7,7,5,6,6,7,0,1,6.7,8,8.3,7.4,7.3,6.1,0.6
418,426,1,25,24,0,7,25,7,35,20,8,5,4,7,6,5,5,3,15,25,20,15,10,15,7,9,7,8,5,4,6,6,7,5,4,5,0,0,6.7,8,8.3,7.4,7.3,6.1,0.6
418,427,1,25,28,0,7,20,20,20,20,20,20,6,8,9,7,8,6,15,25,20,15,10,15,7,9,7,8,5,4,7,6,4,5,4,5,0,0,6.7,8,8.3,7.4,7.3,6.1,0.6
418,429,1,25,27,0,7,55,10,15,15,5,0,7,9,9,9,8,6,15,25,20,15,10,15,7,9,7,8,5,8,7,7,7,8,6,7,0,1,6.7,8,8.3,7.4,7.3,6.1,0.6
419,422,1,28,26,1,0,30,25,20,10,10,5,8,9,9,7,9,7,5,30,20,10,5,30,9,8,5,9,3,4,7,6,6,5,8,6,0,1,6.2,8.3,8.2,6.3,7.5,6.8,0.2
419,424,1,28,24,0,0,17,16,17,17,17,16,6,8,8,6,8,5,5,30,20,10,5,30,9,8,5,9,3,2,7,7,3,6,2,4,0,0,6.2,8.3,8.2,6.3,7.5,6.8,0.2
419,425,1,28,28,1,0,16,25,20,12,12,15,7,8,9,6,9,6,5,30,20,10,5,30,9,8,5,9,3,4,5,8,2,8,5,4,0,0,6.2,8.3,8.2,6.3,7.5,6.8,0.2
419,426,1,28,24,1,0,25,7,35,20,8,5,6,7,6,6,4,8,5,30,20,10,5,30,9,8,5,9,3,1,3,7,1,9,2,3,0,0,6.2,8.3,8.2,6.3,7.5,6.8,0.2
419,427,1,28,28,1,0,20,20,20,20,20,20,6,10,9,8,8,9,5,30,20,10,5,30,9,8,5,9,3,8,8,8,5,5,5,6,0,0,6.2,8.3,8.2,6.3,7.5,6.8,0.2
419,428,1,28,27,0,0,60,10,10,10,10,0,4,8,8,5,7,6,5,30,20,10,5,30,9,8,5,9,3,5,7,8,6,9,7,8,0,0,6.2,8.3,8.2,6.3,7.5,6.8,0.2
420,422,1,22,26,1,1,30,25,20,10,10,5,9,9,9,9,8,9,10,10,40,10,15,15,8,9,7,10,7,10,10,10,9,10,10,9,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,423,1,22,30,1,1,30,20,30,10,5,5,7,8,7,7,7,7,10,10,40,10,15,15,8,9,7,10,7,5,9,8,6,6,2,3,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,424,1,22,24,0,1,17,16,17,17,17,16,7,7,7,8,8,7,10,10,40,10,15,15,8,9,7,10,7,8,9,9,8,9,7,8,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,425,1,22,28,1,1,16,25,20,12,12,15,7,7,8,6,7,5,10,10,40,10,15,15,8,9,7,10,7,4,8,7,6,8,5,6,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,426,1,22,24,1,1,25,7,35,20,8,5,9,8,8,9,6,5,10,10,40,10,15,15,8,9,7,10,7,6,7,9,9,10,8,7,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,427,1,22,28,1,1,20,20,20,20,20,20,6,6,9,7,9,7,10,10,40,10,15,15,8,9,7,10,7,7,7,7,6,6,7,4,0,0,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,428,1,22,27,0,1,60,10,10,10,10,0,8,7,6,7,5,7,10,10,40,10,15,15,8,9,7,10,7,6,7,8,8,9,5,5,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
420,429,1,22,27,1,1,55,10,15,15,5,0,7,9,9,9,7,6,10,10,40,10,15,15,8,9,7,10,7,7,6,7,5,7,3,6,0,1,7.5,7.6,7.9,7.8,7.1,6.6,0.9
421,426,1,25,24,0,5,25,7,35,20,8,5,4,4,4,2,2,1,20,10,30,20,10,10,7,7,6,6,6,2,2,7,2,8,1,2,0,0,5.7,5.3,6,4.7,5.3,4.3,0.3
421,427,1,25,28,0,5,20,20,20,20,20,20,5,6,8,5,8,4,20,10,30,20,10,10,7,7,6,6,6,6,7,8,5,8,4,5,0,0,5.7,5.3,6,4.7,5.3,4.3,0.3
421,428,1,25,27,1,5,60,10,10,10,10,0,8,6,6,7,6,8,20,10,30,20,10,10,7,7,6,6,6,7,8,9,8,9,9,8,0,1,5.7,5.3,6,4.7,5.3,4.3,0.3
422,416,0,26,25,0,6,15,20,30,20,5,10,6,7,6,8,7,4,30,25,20,10,10,5,8,10,8,8,8,9,9,9,8,9,8,9,0,1,6.6,7.8,7.4,7.2,7.6,6.8,0.8
422,417,0,26,29,1,6,20,20,20,10,10,20,6,7,7,6,8,6,30,25,20,10,10,5,8,10,8,8,8,8,9,8,8,8,9,9,0,1,6.6,7.8,7.4,7.2,7.6,6.8,0.8
422,418,0,26,25,0,6,15,25,20,15,10,15,7,8,8,7,8,6,30,25,20,10,10,5,8,10,8,8,8,8,9,9,8,8,7,8,0,0,6.6,7.8,7.4,7.2,7.6,6.8,0.8
422,419,0,26,28,1,6,5,30,20,10,5,30,4,7,6,6,5,8,30,25,20,10,10,5,8,10,8,8,8,8,9,9,7,9,7,7,0,1,6.6,7.8,7.4,7.2,7.6,6.8,0.8
422,420,0,26,22,1,6,10,10,40,10,15,15,10,10,10,9,10,10,30,25,20,10,10,5,8,10,8,8,8,9,9,9,9,8,9,9,0,1,6.6,7.8,7.4,7.2,7.6,6.8,0.8
423,416,0,30,25,0,1,15,20,30,20,5,10,7,5,7,8,7,5,30,20,30,10,5,5,7,9,8,9,9,6,8,7,7,6,7,7,0,1,6,7.2,7,5.8,6.8,4.2,0.2
423,417,0,30,29,1,1,20,20,20,10,10,20,6,8,7,4,8,5,30,20,30,10,5,5,7,9,8,9,9,6,9,6,6,6,4,7,0,0,6,7.2,7,5.8,6.8,4.2,0.2
423,418,0,30,25,0,1,15,25,20,15,10,15,6,8,7,6,5,6,30,20,30,10,5,5,7,9,8,9,9,7,8,8,7,7,7,8,0,0,6,7.2,7,5.8,6.8,4.2,0.2
423,419,0,30,28,1,1,5,30,20,10,5,30,6,6,6,5,8,3,30,20,30,10,5,5,7,9,8,9,9,7,8,8,6,7,6,6,0,0,6,7.2,7,5.8,6.8,4.2,0.2
423,420,0,30,22,1,1,10,10,40,10,15,15,5,9,8,6,6,2,30,20,30,10,5,5,7,9,8,9,9,7,8,7,7,7,7,8,0,0,6,7.2,7,5.8,6.8,4.2,0.2
424,416,0,24,25,0,4,15,20,30,20,5,10,6,7,8,7,6,6,17,16,17,17,17,16,7,7,7,7,7,9,8,7,8,9,8,8,0,1,5.4,8,8,6,7,5.4,0.6
424,417,0,24,29,0,4,20,20,20,10,10,20,4,9,9,7,9,7,17,16,17,17,17,16,7,7,7,7,7,6,7,8,7,8,8,7,0,1,5.4,8,8,6,7,5.4,0.6
424,418,0,24,25,1,4,15,25,20,15,10,15,7,8,7,5,5,5,17,16,17,17,17,16,7,7,7,7,7,7,7,8,8,8,7,8,0,0,5.4,8,8,6,7,5.4,0.6
424,419,0,24,28,0,4,5,30,20,10,5,30,2,7,7,3,6,2,17,16,17,17,17,16,7,7,7,7,7,6,8,8,6,8,5,6,0,0,5.4,8,8,6,7,5.4,0.6
424,420,0,24,22,0,4,10,10,40,10,15,15,8,9,9,8,9,7,17,16,17,17,17,16,7,7,7,7,7,7,7,7,8,8,7,7,0,1,5.4,8,8,6,7,5.4,0.6
425,416,0,28,25,0,3,15,20,30,20,5,10,3,5,7,4,8,2,16,25,20,12,12,15,6,9,6,9,9,5,8,9,8,7,6,8,0,0,3.8,6.2,7.4,4,7.6,4.2,0
425,417,0,28,29,1,3,20,20,20,10,10,20,3,6,8,3,8,3,16,25,20,12,12,15,6,9,6,9,9,5,7,8,5,6,5,5,0,0,3.8,6.2,7.4,4,7.6,4.2,0
425,418,0,28,25,0,3,15,25,20,15,10,15,5,7,7,5,6,6,16,25,20,12,12,15,6,9,6,9,9,8,8,9,8,7,7,8,0,0,3.8,6.2,7.4,4,7.6,4.2,0
425,419,0,28,28,1,3,5,30,20,10,5,30,4,5,8,2,8,5,16,25,20,12,12,15,6,9,6,9,9,7,8,9,6,9,6,5,0,0,3.8,6.2,7.4,4,7.6,4.2,0
425,420,0,28,22,1,3,10,10,40,10,15,15,4,8,7,6,8,5,16,25,20,12,12,15,6,9,6,9,9,7,7,8,6,7,5,6,0,0,3.8,6.2,7.4,4,7.6,4.2,0
426,416,0,24,25,0,4,15,20,30,20,5,10,5,4,7,7,7,4,25,7,35,20,8,5,8,8,8,10,9,8,6,5,8,5,8,8,0,1,3.5,4.2,6.7,4.8,7.8,3.5,0.2
426,417,0,24,29,1,4,20,20,20,10,10,20,3,3,4,3,8,2,25,7,35,20,8,5,8,8,8,10,9,3,8,5,4,2,7,4,0,0,3.5,4.2,6.7,4.8,7.8,3.5,0.2
426,418,0,24,25,0,4,15,25,20,15,10,15,4,6,6,7,5,4,25,7,35,20,8,5,8,8,8,10,9,4,7,6,5,5,3,6,0,0,3.5,4.2,6.7,4.8,7.8,3.5,0.2
426,419,0,24,28,1,4,5,30,20,10,5,30,1,3,7,1,9,2,25,7,35,20,8,5,8,8,8,10,9,6,7,6,6,4,8,6,0,0,3.5,4.2,6.7,4.8,7.8,3.5,0.2
426,420,0,24,22,1,4,10,10,40,10,15,15,6,7,9,9,10,8,25,7,35,20,8,5,8,8,8,10,9,9,8,8,9,6,5,8,0,0,3.5,4.2,6.7,4.8,7.8,3.5,0.2
426,421,0,24,25,0,4,20,10,30,20,10,10,2,2,7,2,8,1,25,7,35,20,8,5,8,8,8,10,9,4,4,4,2,2,1,3,0,0,3.5,4.2,6.7,4.8,7.8,3.5,0.2
427,416,0,28,25,0,1,15,20,30,20,5,10,5,6,6,5,6,4,20,20,20,20,20,20,7,10,8,7,9,5,7,8,6,8,5,6,0,0,5.7,7.3,7,4.8,6.3,4.7,0.2
427,417,0,28,29,1,1,20,20,20,10,10,20,4,9,7,4,8,4,20,20,20,20,20,20,7,10,8,7,9,4,8,8,5,7,4,6,0,0,5.7,7.3,7,4.8,6.3,4.7,0.2
427,418,0,28,25,0,1,15,25,20,15,10,15,4,7,6,4,5,4,20,20,20,20,20,20,7,10,8,7,9,6,8,9,7,8,6,8,0,0,5.7,7.3,7,4.8,6.3,4.7,0.2
427,419,0,28,28,1,1,5,30,20,10,5,30,8,8,8,5,5,5,20,20,20,20,20,20,7,10,8,7,9,6,10,9,8,8,9,8,0,1,5.7,7.3,7,4.8,6.3,4.7,0.2
427,420,0,28,22,1,1,10,10,40,10,15,15,7,7,7,6,6,7,20,20,20,20,20,20,7,10,8,7,9,6,6,9,7,9,7,7,0,0,5.7,7.3,7,4.8,6.3,4.7,0.2
427,421,0,28,25,0,1,20,10,30,20,10,10,6,7,8,5,8,4,20,20,20,20,20,20,7,10,8,7,9,5,6,8,5,8,4,5,0,0,5.7,7.3,7,4.8,6.3,4.7,0.2
428,419,0,27,28,0,8,5,30,20,10,5,30,5,7,8,6,9,7,60,10,10,10,10,0,8,8,7,9,9,4,8,8,5,7,6,4,0,1,6,7.3,8.3,7.3,9,7,0.7
428,420,0,27,22,0,8,10,10,40,10,15,15,6,7,8,8,9,5,60,10,10,10,10,0,8,8,7,9,9,8,7,6,7,5,7,6,0,0,6,7.3,8.3,7.3,9,7,0.7
428,421,0,27,25,1,8,20,10,30,20,10,10,7,8,9,8,9,9,60,10,10,10,10,0,8,8,7,9,9,8,6,6,7,6,8,6,0,1,6,7.3,8.3,7.3,9,7,0.7
429,416,0,27,25,0,1,15,20,30,20,5,10,7,7,6,8,7,5,55,10,15,15,5,0,8,8,9,9,8,8,8,8,9,9,6,8,0,1,7.5,6.8,6.8,6.2,7.5,4.2,0.2
429,417,0,27,29,1,1,20,20,20,10,10,20,8,7,7,5,8,3,55,10,15,15,5,0,8,8,9,9,8,5,9,9,7,7,4,6,0,0,7.5,6.8,6.8,6.2,7.5,4.2,0.2
429,418,0,27,25,0,1,15,25,20,15,10,15,8,7,7,7,8,6,55,10,15,15,5,0,8,8,9,9,8,7,9,9,9,8,6,8,0,0,7.5,6.8,6.8,6.2,7.5,4.2,0.2
429,420,0,27,22,1,1,10,10,40,10,15,15,7,6,7,5,7,3,55,10,15,15,5,0,8,8,9,9,8,7,9,9,9,7,6,7,0,0,7.5,6.8,6.8,6.2,7.5,4.2,0.2
430,440,1,22,21,0,3,35,5,30,20,5,5,5,8,7,7,8,5,10,25,15,20,15,15,5,8,8,5,8,8,7,9,9,8,5,7,0,0,6.4,7,6.5,5.9,5.6,4.9,0.7
430,441,1,22,24,0,3,35,10,25,20,5,5,7,9,9,8,7,7,10,25,15,20,15,15,5,8,8,5,8,5,9,9,8,7,3,6,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,442,1,22,25,0,3,40,10,0,45,0,5,5,7,3,3,3,0,10,25,15,20,15,15,5,8,8,5,8,5,7,8,6,8,1,4,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,443,1,22,27,0,3,30,25,10,20,0,15,6,7,7,7,6,4,10,25,15,20,15,15,5,8,8,5,8,5,8,8,7,8,2,6,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,445,1,22,30,0,3,40,12,18,12,6,12,6,6,3,3,3,2,10,25,15,20,15,15,5,8,8,5,8,5,8,8,6,7,2,5,0,0,6.4,7,6.5,5.9,5.6,4.9,0.7
430,446,1,22,28,0,3,30,20,25,15,10,0,7,8,8,8,8,7,10,25,15,20,15,15,5,8,8,5,8,5,9,9,6,8,4,7,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,447,1,22,26,1,3,15,30,25,20,0,10,5,7,7,5,4,4,10,25,15,20,15,15,5,8,8,5,8,5,8,8,8,6,3,7,0,0,6.4,7,6.5,5.9,5.6,4.9,0.7
430,448,1,22,22,0,3,25,15,25,25,5,5,8,8,8,6,5,7,10,25,15,20,15,15,5,8,8,5,8,6,8,8,9,9,4,6,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,449,1,22,23,0,3,55,2,1,40,1,1,10,7,8,7,8,5,10,25,15,20,15,15,5,8,8,5,8,5,6,9,8,8,5,5,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,450,1,22,25,0,3,50,5,5,5,5,30,7,7,7,7,5,8,10,25,15,20,15,15,5,8,8,5,8,5,7,8,6,9,5,6,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,451,1,22,30,1,3,20,40,5,20,5,10,6,5,5,5,5,4,10,25,15,20,15,15,5,8,8,5,8,2,5,9,5,8,3,5,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,452,1,22,29,1,3,35,30,25,5,0,5,6,8,7,6,6,6,10,25,15,20,15,15,5,8,8,5,8,4,8,9,8,9,2,6,0,1,6.4,7,6.5,5.9,5.6,4.9,0.7
430,453,1,22,27,1,3,30,30,30,5,0,5,5,4,5,5,5,5,10,25,15,20,15,15,5,8,8,5,8,4,8,9,8,9,2,5,0,0,6.4,7,6.5,5.9,5.6,4.9,0.7
431,440,1,27,21,0,5,35,5,30,20,5,5,4,4,7,4,8,2,15,15,25,15,15,15,7,10,7,9,10,7,8,9,7,9,3,6,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,441,1,27,24,0,5,35,10,25,20,5,5,8,7,8,6,10,5,15,15,25,15,15,15,7,10,7,9,10,8,8,8,7,7,2,3,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,442,1,27,25,0,5,40,10,0,45,0,5,6,3,5,4,5,1,15,15,25,15,15,15,7,10,7,9,10,8,8,8,8,7,2,7,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,443,1,27,27,0,5,30,25,10,20,0,15,5,5,6,4,7,4,15,15,25,15,15,15,7,10,7,9,10,6,9,9,8,8,5,5,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,444,1,27,26,0,5,50,10,10,30,0,0,6,6,7,2,9,5,15,15,25,15,15,15,7,10,7,9,10,8,7,8,8,7,4,6,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,445,1,27,30,0,5,40,12,18,12,6,12,7,7,8,4,9,3,15,15,25,15,15,15,7,10,7,9,10,5,3,4,3,6,1,1,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,446,1,27,28,0,5,30,20,25,15,10,0,7,8,8,7,6,7,15,15,25,15,15,15,7,10,7,9,10,7,9,9,8,6,2,6,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,447,1,27,26,1,5,15,30,25,20,0,10,2,6,4,3,4,5,15,15,25,15,15,15,7,10,7,9,10,8,9,8,7,8,2,7,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,448,1,27,22,0,5,25,15,25,25,5,5,5,6,8,4,8,4,15,15,25,15,15,15,7,10,7,9,10,9,8,9,9,5,2,6,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,449,1,27,23,0,5,55,2,1,40,1,1,4,4,6,2,9,3,15,15,25,15,15,15,7,10,7,9,10,8,5,7,6,8,2,3,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,450,1,27,25,0,5,50,5,5,5,5,30,7,6,6,5,9,3,15,15,25,15,15,15,7,10,7,9,10,7,8,8,8,6,3,5,0,0,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,451,1,27,30,1,5,20,40,5,20,5,10,6,5,5,5,5,4,15,15,25,15,15,15,7,10,7,9,10,5,8,7,5,7,2,5,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,452,1,27,29,1,5,35,30,25,5,0,5,8,9,7,8,6,7,15,15,25,15,15,15,7,10,7,9,10,7,7,8,8,8,3,5,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
431,453,1,27,27,1,5,30,30,30,5,0,5,6,5,5,5,5,6,15,15,25,15,15,15,7,10,7,9,10,3,8,7,4,4,1,2,0,1,5.8,5.8,6.4,4.5,7.1,4.2,0.5
432,440,1,28,21,1,1,35,5,30,20,5,5,7,7,8,5,7,2,15,30,30,10,10,5,7,8,8,8,8,9,10,10,8,10,8,9,0,0,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,441,1,28,24,1,1,35,10,25,20,5,5,7,10,10,7,8,6,15,30,30,10,10,5,7,8,8,8,8,4,6,9,6,9,7,8,0,0,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,442,1,28,25,1,1,40,10,0,45,0,5,8,8,7,7,7,10,15,30,30,10,10,5,7,8,8,8,8,7,10,10,10,10,9,10,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,443,1,28,27,0,1,30,25,10,20,0,15,7,9,6,5,3,5,15,30,30,10,10,5,7,8,8,8,8,8,10,9,9,10,9,9,0,0,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,445,1,28,30,1,1,40,12,18,12,6,12,6,8,8,8,6,6,15,30,30,10,10,5,7,8,8,8,8,8,7,8,7,9,10,8,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,446,1,28,28,0,1,30,20,25,15,10,0,8,8,8,6,4,5,15,30,30,10,10,5,7,8,8,8,8,3,9,9,6,9,7,8,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,447,1,28,26,0,1,15,30,25,20,0,10,6,5,7,6,5,5,15,30,30,10,10,5,7,8,8,8,8,7,9,10,10,10,8,9,0,0,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,448,1,28,22,1,1,25,15,25,25,5,5,4,7,7,6,5,4,15,30,30,10,10,5,7,8,8,8,8,8,6,8,7,9,5,4,0,0,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,449,1,28,23,0,1,55,2,1,40,1,1,7,9,9,7,6,6,15,30,30,10,10,5,7,8,8,8,8,8,8,9,9,10,10,8,0,0,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,450,1,28,25,1,1,50,5,5,5,5,30,6,9,9,9,7,8,15,30,30,10,10,5,7,8,8,8,8,5,10,10,9,10,10,10,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,451,1,28,30,0,1,20,40,5,20,5,10,7,6,6,5,5,4,15,30,30,10,10,5,7,8,8,8,8,2,5,9,5,10,9,8,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,452,1,28,29,0,1,35,30,25,5,0,5,7,9,7,8,6,6,15,30,30,10,10,5,7,8,8,8,8,5,8,10,10,10,5,10,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
432,453,1,28,27,0,1,30,30,30,5,0,5,5,5,5,5,5,5,15,30,30,10,10,5,7,8,8,8,8,3,9,10,5,10,10,8,0,1,6.5,7.7,7.5,6.5,5.7,5.5,0.5
433,440,1,30,21,0,3,35,5,30,20,5,5,6,9,8,9,8,8,20,20,20,20,10,10,8,6,7,8,5,8,7,7,5,5,7,6,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,441,1,30,24,0,3,35,10,25,20,5,5,6,8,9,9,8,8,20,20,20,20,10,10,8,6,7,8,5,6,4,4,5,3,7,5,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,442,1,30,25,0,3,40,10,0,45,0,5,4,2,4,4,5,3,20,20,20,20,10,10,8,6,7,8,5,7,7,7,5,6,5,6,0,1,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,443,1,30,27,0,3,30,25,10,20,0,15,5,5,7,7,4,2,20,20,20,20,10,10,8,6,7,8,5,7,6,6,6,4,4,8,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,444,1,30,26,0,3,50,10,10,30,0,0,5,8,6,8,8,5,20,20,20,20,10,10,8,6,7,8,5,8,6,6,5,5,3,7,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,445,1,30,30,0,3,40,12,18,12,6,12,6,8,9,8,7,5,20,20,20,20,10,10,8,6,7,8,5,7,7,7,6,5,3,7,0,1,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,446,1,30,28,0,3,30,20,25,15,10,0,5,8,7,7,4,3,20,20,20,20,10,10,8,6,7,8,5,9,8,8,5,7,5,8,0,1,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,447,1,30,26,0,3,15,30,25,20,0,10,5,6,6,4,3,6,20,20,20,20,10,10,8,6,7,8,5,7,7,7,5,5,3,6,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,448,1,30,22,0,3,25,15,25,25,5,5,3,7,5,6,5,6,20,20,20,20,10,10,8,6,7,8,5,6,5,5,5,8,5,5,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,449,1,30,23,1,3,55,2,1,40,1,1,4,9,8,10,6,6,20,20,20,20,10,10,8,6,7,8,5,7,7,7,7,4,3,6,0,1,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,450,1,30,25,0,3,50,5,5,5,5,30,8,10,10,7,9,5,20,20,20,20,10,10,8,6,7,8,5,4,5,6,4,4,1,2,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,451,1,30,30,0,3,20,40,5,20,5,10,6,5,5,5,5,4,20,20,20,20,10,10,8,6,7,8,5,1,5,5,2,5,1,1,0,1,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,452,1,30,29,0,3,35,30,25,5,0,5,3,6,6,5,6,4,20,20,20,20,10,10,8,6,7,8,5,1,3,5,2,3,1,1,0,0,5.1,6.9,6.8,6.7,5.9,5.1,0.4
433,453,1,30,27,0,3,30,30,30,5,0,5,6,6,5,5,5,6,20,20,20,20,10,10,8,6,7,8,5,2,7,7,2,7,1,2,0,1,5.1,6.9,6.8,6.7,5.9,5.1,0.4
434,440,1,27,21,1,2,35,5,30,20,5,5,7,7,8,6,7,5,30,15,15,30,0,10,7,7,8,6,4,8,6,6,8,7,7,6,0,0,7.2,7.4,7.1,6.3,5.6,5.2,0.8
434,441,1,27,24,1,2,35,10,25,20,5,5,7,8,8,7,7,8,30,15,15,30,0,10,7,7,8,6,4,7,6,6,6,5,6,5,0,1,7.2,7.4,7.1,6.3,5.6,5.2,0.8
434,442,1,27,25,1,2,40,10,0,45,0,5,6,6,5,4,4,2,30,15,15,30,0,10,7,7,8,6,4,7,6,7,5,8,5,5,0,1,7.2,7.4,7.1,6.3,5.6,5.2,0.8
434,443,1,27,27,0,2,30,25,10,20,0,15,8,8,8,6,7,7,30,15,15,30,0,10,7,7,8,6,4,6,7,8,9,7,8,7,0,1,7.2,7.4,7.1,6.3,5.6,5.2,0.8
434,445,1,27,30,1,2,40,12,18,12,6,12,5,8,7,4,3,4,30,15,15,30,0,10,7,7,8,6,4,7,9,7,7,7,7,7,0,0,7.2,7.4,7.1,6.3,5.6,5.2,0.8
434,446,1,27,28,0,2,30,20,25,15,10,0,8,10,9,8,5,3,30,15,15,30,0,10,7,7,8,6,4,7,5,5,3,3,5,7,1,1,7.2,7.4,7.1,6.3,5.6,5.2,0.8
434,447,1,27,26,0,2,15,30,25,20,0,10,9,8,8,8,6,6,30,15,15,30,0,10,7,7,8,6,4,10,10,10,10,10,9,10,1,1,7.2,7.4,7.1,6.3,5.6,5.2,0.8
