"","iid","pid","gender","age","age_o","samerace","importance_same_race","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","like","met","att_m","sin_m","int_m","fun_m","amb_m","sha_m","dec_m","decision_o","like_o"
"3936",381,409,1,24,23,1,6,20,15,20,20,10,15,7,7,7,7,7,8,20,10,20,35,5,10,7,7,10,9,8,8,8,8,8,8,9,8,0,6.8,7.1,7.1,7,7,6.5,0.5,1,7
"3937",381,410,1,24,27,1,6,20,20,20,20,10,10,4,3,5,8,8,2,20,10,20,35,5,10,7,7,10,9,8,6,9,8,8,7,8,7,0,6.8,7.1,7.1,7,7,6.5,0.5,0,2
"3938",381,411,1,24,34,1,6,35,15,15,25,10,0,6,7,6,2,5,5,20,10,20,35,5,10,7,7,10,9,8,4,8,8,7,7,6,5,0,6.8,7.1,7.1,7,7,6.5,0.5,0,2
"3939",381,412,1,24,27,1,6,75,5,5,5,5,5,7,8,8,7,6,6,20,10,20,35,5,10,7,7,10,9,8,5,8,7,7,6,5,5,0,6.8,7.1,7.1,7,7,6.5,0.5,1,5
"3940",381,413,1,24,26,1,6,10,10,30,30,5,15,6,6,6,6,6,6,20,10,20,35,5,10,7,7,10,9,8,7,8,5,6,8,7,8,0,6.8,7.1,7.1,7,7,6.5,0.5,0,6
"3941",381,414,1,24,29,1,6,95,1,1,1,1,1,10,9,9,9,9,6,20,10,20,35,5,10,7,7,10,9,8,7,8,6,6,7,5,7,0,6.8,7.1,7.1,7,7,6.5,0.5,1,15
"3942",381,415,1,24,31,1,6,10,20,40,10,10,10,5,5,5,5,5,5,20,10,20,35,5,10,7,7,10,9,8,1,1,1,1,1,1,1,0,6.8,7.1,7.1,7,7,6.5,0.5,1,5
"3943",382,397,1,28,24,1,8,20,21,21,22,6,10,7,8,8,8,7,8,25,25,25,10,10,5,7,7,7,7,10,5,5,5,5,5,5,5,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,8
"3944",382,400,1,28,26,1,8,70,5,20,3,1,1,5,6,9,5,6,6,25,25,25,10,10,5,7,7,7,7,10,6,8,8,8,8,8,7,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,11
"3945",382,402,1,28,29,0,8,25,20,15,25,10,5,6,7,5,4,6,6,25,25,25,10,10,5,7,7,7,7,10,6,7,8,9,10,7,6,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,6
"3946",382,403,1,28,22,1,8,20,25,20,15,5,15,4,4,5,2,2,7,25,25,25,10,10,5,7,7,7,7,10,5,8,8,8,8,5,5,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,4
"3947",382,404,1,28,23,1,8,25,14,25,25,3,8,7,7,7,5,5,5,25,25,25,10,10,5,7,7,7,7,10,8,8,8,6,8,4,6,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,8
"3948",382,406,1,28,27,0,8,20,20,20,20,20,0,7,8,7,8,6,7,25,25,25,10,10,5,7,7,7,7,10,8,8,8,10,8,8,7,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,15
"3949",382,407,1,28,24,1,8,30,15,15,15,15,10,10,10,10,10,10,10,25,25,25,10,10,5,7,7,7,7,10,10,10,10,10,10,10,10,1,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,10
"3950",382,408,1,28,24,0,8,20,10,20,20,10,20,8,7,7,8,6,6,25,25,25,10,10,5,7,7,7,7,10,7,6,6,8,6,8,7,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,6
"3951",382,409,1,28,23,1,8,20,15,20,20,10,15,3,6,7,4,7,2,25,25,25,10,10,5,7,7,7,7,10,6,8,8,8,6,8,6,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,3
"3952",382,410,1,28,27,1,8,20,20,20,20,10,10,7,5,6,2,10,3,25,25,25,10,10,5,7,7,7,7,10,6,8,7,7,7,6,6,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,6
"3953",382,411,1,28,34,1,8,35,15,15,25,10,0,7,10,7,7,5,5,25,25,25,10,10,5,7,7,7,7,10,6,8,7,7,7,6,5,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,6
"3954",382,412,1,28,27,1,8,75,5,5,5,5,5,6,8,8,8,7,7,25,25,25,10,10,5,7,7,7,7,10,5,8,8,8,8,8,5,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,5
"3955",382,413,1,28,26,1,8,10,10,30,30,5,15,7,6,6,5,6,5,25,25,25,10,10,5,7,7,7,7,10,6,8,8,7,8,7,7,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,0,6
"3956",382,414,1,28,29,1,8,95,1,1,1,1,1,10,10,10,8,9,4,25,25,25,10,10,5,7,7,7,7,10,7,8,8,7,8,7,6,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,15
"3957",382,415,1,28,31,1,8,10,20,40,10,10,10,5,5,5,5,5,5,25,25,25,10,10,5,7,7,7,7,10,4,4,4,10,4,4,8,0,6.6,7.1,7.1,5.9,6.5,5.7,0.5,1,5
"3958",384,397,1,23,24,1,9,20,21,21,22,6,10,7,8,8,9,8,9,20,20,20,20,20,0,8,8,9,8,9,7,10,10,4,10,4,3,0,7,7.5,7.3,7.9,7,7.1,0.7,1,8
"3959",384,400,1,23,26,1,9,70,5,20,3,1,1,7,7,7,9,8,6,20,20,20,20,20,0,8,8,9,8,9,10,10,10,10,10,10,10,0,7,7.5,7.3,7.9,7,7.1,0.7,1,7
"3960",384,402,1,23,29,0,9,25,20,15,25,10,5,7,7,6,6,6,8,20,20,20,20,20,0,8,8,9,8,9,6,10,9,4,8,4,4,0,7,7.5,7.3,7.9,7,7.1,0.7,1,7
"3961",384,403,1,23,22,1,9,20,25,20,15,5,15,7,6,6,7,5,4,20,20,20,20,20,0,8,8,9,8,9,4,10,9,4,9,5,4,0,7,7.5,7.3,7.9,7,7.1,0.7,1,7
"3962",384,405,1,23,30,0,9,30,25,20,15,5,5,6,10,10,10,10,9,20,20,20,20,20,0,8,8,9,8,9,7,10,10,10,10,7,4,0,7,7.5,7.3,7.9,7,7.1,0.7,0,8
"3963",384,406,1,23,27,0,9,20,20,20,20,20,0,7,7,8,8,6,8,20,20,20,20,20,0,8,8,9,8,9,6,10,10,10,10,8,6,0,7,7.5,7.3,7.9,7,7.1,0.7,1,15
"3964",384,407,1,23,24,1,9,30,15,15,15,15,10,7,7,8,9,6,7,20,20,20,20,20,0,8,8,9,8,9,9,10,10,7,9,9,9,0,7,7.5,7.3,7.9,7,7.1,0.7,1,6
"3965",384,408,1,23,24,0,9,20,10,20,20,10,20,6,8,8,8,8,7,20,20,20,20,20,0,8,8,9,8,9,3,3,3,3,3,3,1,0,7,7.5,7.3,7.9,7,7.1,0.7,1,7
"3966",384,409,1,23,23,1,9,20,15,20,20,10,15,7,9,8,8,7,6,20,20,20,20,20,0,8,8,9,8,9,7,10,10,6,8,7,7,0,7,7.5,7.3,7.9,7,7.1,0.7,1,8
"3967",384,410,1,23,27,1,9,20,20,20,20,10,10,5,4,4,4,5,10,20,20,20,20,20,0,8,8,9,8,9,10,10,10,10,10,10,10,0,7,7.5,7.3,7.9,7,7.1,0.7,0,5
"3968",384,411,1,23,34,1,9,35,15,15,25,10,0,8,9,7,10,5,5,20,20,20,20,20,0,8,8,9,8,9,10,10,10,10,10,7,5,0,7,7.5,7.3,7.9,7,7.1,0.7,0,6
"3969",384,412,1,23,27,1,9,75,5,5,5,5,5,8,8,8,7,8,8,20,20,20,20,20,0,8,8,9,8,9,8,10,10,10,10,7,7,0,7,7.5,7.3,7.9,7,7.1,0.7,1,8
"3970",384,413,1,23,26,1,9,10,10,30,30,5,15,8,8,7,8,8,7,20,20,20,20,20,0,8,8,9,8,9,7,10,10,8,10,7,6,0,7,7.5,7.3,7.9,7,7.1,0.7,0,8
"3971",384,414,1,23,29,1,9,95,1,1,1,1,1,10,10,10,10,10,8,20,20,20,20,20,0,8,8,9,8,9,9,8,9,7,10,7,8,0,7,7.5,7.3,7.9,7,7.1,0.7,1,15
"3972",384,415,1,23,31,1,9,10,20,40,10,10,10,5,5,5,5,5,5,20,20,20,20,20,0,8,8,9,8,9,0,0,0,0,0,0,0,0,7,7.5,7.3,7.9,7,7.1,0.7,1,5
"3973",385,399,1,25,29,1,5,25,10,20,20,10,15,8,9,8,10,7,9,25,20,20,20,10,5,8,8,6,8,6,7,8,8,9,8,7,7,0,7.3,8.1,6,7.1,5.7,5.7,0.4,0,9
"3974",385,402,1,25,29,0,5,25,20,15,25,10,5,6,8,5,6,5,3,25,20,20,20,10,5,8,8,6,8,6,5,7,9,9,8,5,6,0,7.3,8.1,6,7.1,5.7,5.7,0.4,0,3
"3975",385,406,1,25,27,0,5,20,20,20,20,20,0,8,8,6,8,8,8,25,20,20,20,10,5,8,8,6,8,6,7,7,8,9,10,6,8,0,7.3,8.1,6,7.1,5.7,5.7,0.4,1,15
"3976",385,407,1,25,24,1,5,30,15,15,15,15,10,7,7,6,8,7,5,25,20,20,20,10,5,8,8,6,8,6,6,10,7,7,7,10,8,0,7.3,8.1,6,7.1,5.7,5.7,0.4,0,6
"3977",385,410,1,25,27,1,5,20,20,20,20,10,10,9,10,5,7,3,5,25,20,20,20,10,5,8,8,6,8,6,10,10,10,10,7,7,9,0,7.3,8.1,6,7.1,5.7,5.7,0.4,1,8
"3978",385,411,1,25,34,1,5,35,15,15,25,10,0,8,10,7,6,5,5,25,20,20,20,10,5,8,8,6,8,6,8,7,8,9,9,9,7,0,7.3,8.1,6,7.1,5.7,5.7,0.4,0,6
"3979",385,415,1,25,31,1,5,10,20,40,10,10,10,5,5,5,5,5,5,25,20,20,20,10,5,8,8,6,8,6,5,9,8,4,9,1,2,0,7.3,8.1,6,7.1,5.7,5.7,0.4,1,5
"3980",386,405,1,26,30,0,4,30,25,20,15,5,5,5,9,9,9,9,9,15,10,30,10,15,20,7,8,9,9,9,7,8,8,6,8,6,6,0,6,9,7.5,9.5,8,8.5,0.5,0,7
"3981",386,406,1,26,27,0,4,20,20,20,20,20,0,7,9,6,10,7,8,15,10,30,10,15,20,7,8,9,9,9,7,6,7,8,8,6,6,0,6,9,7.5,9.5,8,8.5,0.5,1,15
"3982",387,397,1,25,24,1,5,20,21,21,22,6,10,10,9,9,9,8,8,20,15,25,15,15,10,8,8,8,8,8,7,8,8,7,8,7,7,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,9
"3983",387,400,1,25,26,1,5,70,5,20,3,1,1,6,7,7,6,6,6,20,15,25,15,15,10,8,8,8,8,8,7,9,9,8,9,8,8,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,7
"3984",387,402,1,25,29,0,5,25,20,15,25,10,5,9,7,8,6,7,5,20,15,25,15,15,10,8,8,8,8,8,6,8,8,7,8,7,6,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,8
"3985",387,405,1,25,30,0,5,30,25,20,15,5,5,9,9,9,9,9,6,20,15,25,15,15,10,8,8,8,8,8,6,8,8,7,8,7,6,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,7
"3986",387,406,1,25,27,0,5,20,20,20,20,20,0,8,8,8,8,8,8,20,15,25,15,15,10,8,8,8,8,8,7,9,8,8,8,7,7,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,17
"3987",387,407,1,25,24,1,5,30,15,15,15,15,10,8,8,8,8,7,6,20,15,25,15,15,10,8,8,8,8,8,8,8,8,8,8,8,8,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,7
"3988",387,409,1,25,23,1,5,20,15,20,20,10,15,7,6,7,6,6,5,20,15,25,15,15,10,8,8,8,8,8,8,8,9,8,8,7,8,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,0,13
"3989",387,410,1,25,27,1,5,20,20,20,20,10,10,7,5,5,8,2,4,20,15,25,15,15,10,8,8,8,8,8,7,7,7,7,8,7,6,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,0,4
"3990",387,411,1,25,34,1,5,35,15,15,25,10,0,10,10,8,10,6,5,20,15,25,15,15,10,8,8,8,8,8,8,9,9,8,9,8,8,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,7
"3991",387,412,1,25,27,1,5,75,5,5,5,5,5,9,8,7,9,9,8,20,15,25,15,15,10,8,8,8,8,8,7,7,8,8,8,7,7,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,7
"3992",387,413,1,25,26,1,5,10,10,30,30,5,15,9,8,7,7,6,7,20,15,25,15,15,10,8,8,8,8,8,7,8,8,8,7,7,7,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,0,8
"3993",387,414,1,25,29,1,5,95,1,1,1,1,1,10,10,10,5,8,5,20,15,25,15,15,10,8,8,8,8,8,7,8,9,9,9,8,7,0,8.5,7.9,7.8,7.6,6.8,6.1,0.8,1,15
"3994",388,397,1,24,24,1,1,20,21,21,22,6,10,9,9,9,8,9,7,22,17,15,15,15,16,8,8,7,8,8,4,8,8,6,8,6,4,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,1,8
"3995",388,402,1,24,29,0,1,25,20,15,25,10,5,7,7,5,7,5,7,22,17,15,15,15,16,8,8,7,8,8,3,8,8,8,8,7,2,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,1,6
"3996",388,405,1,24,30,0,1,30,25,20,15,5,5,8,9,9,9,9,2,22,17,15,15,15,16,8,8,7,8,8,3,8,8,8,8,7,3,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,0,3
"3997",388,406,1,24,27,0,1,20,20,20,20,20,0,7,7,7,8,7,7,22,17,15,15,15,16,8,8,7,8,8,4,7,8,7,8,6,4,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,1,13
"3998",388,407,1,24,24,1,1,30,15,15,15,15,10,8,7,6,8,7,6,22,17,15,15,15,16,8,8,7,8,8,6,8,8,6,8,5,4,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,1,6
"3999",388,409,1,24,23,1,1,20,15,20,20,10,15,7,6,7,5,5,6,22,17,15,15,15,16,8,8,7,8,8,5,6,7,6,7,4,3,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,0,6
"4000",388,410,1,24,27,1,1,20,20,20,20,10,10,5,2,3,4,5,1,22,17,15,15,15,16,8,8,7,8,8,6,8,8,7,8,6,4,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,0,1
"4001",388,411,1,24,34,1,1,35,15,15,25,10,0,8,5,6,6,7,1,22,17,15,15,15,16,8,8,7,8,8,6,8,8,8,8,6,5,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,0,6
"4002",388,413,1,24,26,1,1,10,10,30,30,5,15,7,7,6,6,6,6,22,17,15,15,15,16,8,8,7,8,8,6,7,8,6,6,5,5,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,0,7
"4003",388,414,1,24,29,1,1,95,1,1,1,1,1,10,10,10,10,10,8,22,17,15,15,15,16,8,8,7,8,8,6,8,7,6,7,6,5,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,1,17
"4004",388,415,1,24,31,1,1,10,20,40,10,10,10,5,5,5,5,5,5,22,17,15,15,15,16,8,8,7,8,8,3,1,3,4,2,1,1,0,7.4,6.7,6.6,6.9,6.8,5.1,0.5,1,5
"4005",389,401,1,21,31,1,1,35,0,25,20,0,20,7,5,7,7,7,3,20,30,20,20,0,10,8,10,9,7,5,7,10,10,2,8,3,7,0,7.3,7,7.7,8.3,7.2,5,0.8,1,6
"4006",389,402,1,21,29,0,1,25,20,15,25,10,5,8,7,6,8,6,7,20,30,20,20,0,10,8,10,9,7,5,4,10,8,5,10,3,6,0,7.3,7,7.7,8.3,7.2,5,0.8,1,7
"4007",389,406,1,21,27,0,1,20,20,20,20,20,0,6,6,7,9,7,3,20,30,20,20,0,10,8,10,9,7,5,4,10,10,10,10,10,8,0,7.3,7,7.7,8.3,7.2,5,0.8,1,7
"4008",389,407,1,21,24,1,1,30,15,15,15,15,10,6,7,8,8,6,4,20,30,20,20,0,10,8,10,9,7,5,9,10,6,6,6,6,6,0,7.3,7,7.7,8.3,7.2,5,0.8,0,5
"4009",389,408,1,21,24,0,1,20,10,20,20,10,20,7,7,8,8,7,8,20,30,20,20,0,10,8,10,9,7,5,9,10,10,10,10,10,9,0,7.3,7,7.7,8.3,7.2,5,0.8,1,7
"4010",389,414,1,21,29,1,1,95,1,1,1,1,1,10,10,10,10,10,5,20,30,20,20,0,10,8,10,9,7,5,8,10,10,6,10,2,6,0,7.3,7,7.7,8.3,7.2,5,0.8,1,17
"4011",391,397,1,28,24,1,1,20,21,21,22,6,10,9,9,8,9,8,8,35,0,35,10,10,10,8,9,9,9,7,5,9,5,3,6,3,3,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,9
"4012",391,402,1,28,29,0,1,25,20,15,25,10,5,8,7,5,6,4,8,35,0,35,10,10,10,8,9,9,9,7,5,8,6,5,9,3,5,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,7
"4013",391,405,1,28,30,0,1,30,25,20,15,5,5,7,7,10,10,7,3,35,0,35,10,10,10,8,9,9,9,7,5,8,7,5,8,3,6,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,9
"4014",391,406,1,28,27,0,1,20,20,20,20,20,0,8,8,8,8,8,8,35,0,35,10,10,10,8,9,9,9,7,5,7,6,8,5,3,5,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,15
"4015",391,407,1,28,24,1,1,30,15,15,15,15,10,6,7,6,6,7,8,35,0,35,10,10,10,8,9,9,9,7,6,10,9,7,8,5,6,0,7.1,7.2,7.4,7,6.6,6.8,0.6,0,6
"4016",391,408,1,28,24,0,1,20,10,20,20,10,20,6,7,8,8,7,7,35,0,35,10,10,10,8,9,9,9,7,5,5,6,6,9,5,6,0,7.1,7.2,7.4,7,6.6,6.8,0.6,0,8
"4017",391,409,1,28,23,1,1,20,15,20,20,10,15,7,8,8,7,6,7,35,0,35,10,10,10,8,9,9,9,7,8,6,6,7,6,5,5,0,7.1,7.2,7.4,7,6.6,6.8,0.6,0,6
"4018",391,410,1,28,27,1,1,20,20,20,20,10,10,7,8,8,4,5,8,35,0,35,10,10,10,8,9,9,9,7,7,9,8,8,6,6,7,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,7
"4019",391,411,1,28,34,1,1,35,15,15,25,10,0,6,7,8,6,6,5,35,0,35,10,10,10,8,9,9,9,7,7,8,7,6,7,6,6,0,7.1,7.2,7.4,7,6.6,6.8,0.6,0,5
"4020",391,412,1,28,27,1,1,75,5,5,5,5,5,8,8,8,9,10,10,35,0,35,10,10,10,8,9,9,9,7,5,5,5,5,5,5,5,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,6
"4021",391,413,1,28,26,1,1,10,10,30,30,5,15,7,6,7,7,6,6,35,0,35,10,10,10,8,9,9,9,7,5,6,5,5,6,5,6,0,7.1,7.2,7.4,7,6.6,6.8,0.6,0,6
"4022",391,414,1,28,29,1,1,95,1,1,1,1,1,8,6,7,6,7,5,35,0,35,10,10,10,8,9,9,9,7,6,6,6,6,6,4,5,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,11
"4023",391,415,1,28,31,1,1,10,20,40,10,10,10,5,5,5,5,5,5,35,0,35,10,10,10,8,9,9,9,7,6,8,6,6,6,5,5,0,7.1,7.2,7.4,7,6.6,6.8,0.6,1,5
"4024",392,397,1,26,24,1,6,20,21,21,22,6,10,7,8,8,8,7,7,15,20,15,30,10,10,4,7,7,8,7,2,2,2,2,5,2,2,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,7
"4025",392,400,1,26,26,1,6,70,5,20,3,1,1,4,7,7,6,6,7,15,20,15,30,10,10,4,7,7,8,7,7,7,8,7,10,5,7,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,6
"4026",392,402,1,26,29,0,6,25,20,15,25,10,5,6,8,6,5,6,5,15,20,15,30,10,10,4,7,7,8,7,2,8,9,4,10,3,4,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,5
"4027",392,403,1,26,22,1,6,20,25,20,15,5,15,5,7,7,4,4,2,15,20,15,30,10,10,4,7,7,8,7,2,10,8,7,9,2,5,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,5
"4028",392,405,1,26,30,0,6,30,25,20,15,5,5,7,10,10,10,10,10,15,20,15,30,10,10,4,7,7,8,7,5,10,10,7,10,5,6,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,8
"4029",392,406,1,26,27,0,6,20,20,20,20,20,0,7,8,7,8,7,8,15,20,15,30,10,10,4,7,7,8,7,3,2,10,10,10,3,5,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,15
"4030",392,407,1,26,24,1,6,30,15,15,15,15,10,7,6,7,6,8,9,15,20,15,30,10,10,4,7,7,8,7,5,8,7,6,6,5,6,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,7
"4031",392,408,1,26,24,0,6,20,10,20,20,10,20,4,6,6,8,7,7,15,20,15,30,10,10,4,7,7,8,7,3,3,4,4,8,2,3,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,7
"4032",392,409,1,26,23,1,6,20,15,20,20,10,15,6,8,8,6,8,8,15,20,15,30,10,10,4,7,7,8,7,8,10,10,8,8,9,9,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,7
"4033",392,410,1,26,27,1,6,20,20,20,20,10,10,5,10,5,6,6,5,15,20,15,30,10,10,4,7,7,8,7,9,9,10,8,9,7,9,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,6
"4034",392,411,1,26,34,1,6,35,15,15,25,10,0,5,10,8,10,7,5,15,20,15,30,10,10,4,7,7,8,7,6,8,9,8,8,6,6,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,5
"4035",392,412,1,26,27,1,6,75,5,5,5,5,5,8,8,8,8,8,8,15,20,15,30,10,10,4,7,7,8,7,1,3,3,1,8,1,1,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,8
"4036",392,413,1,26,26,1,6,10,10,30,30,5,15,7,7,7,6,7,6,15,20,15,30,10,10,4,7,7,8,7,6,8,10,8,8,8,7,0,6.2,7.9,7.3,7,7.1,6.5,0.5,0,7
"4037",392,414,1,26,29,1,6,95,1,1,1,1,1,10,10,10,9,10,5,15,20,15,30,10,10,4,7,7,8,7,6,6,7,3,7,1,4,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,17
"4038",392,415,1,26,31,1,6,10,20,40,10,10,10,5,5,5,5,5,5,15,20,15,30,10,10,4,7,7,8,7,1,1,1,1,1,1,1,0,6.2,7.9,7.3,7,7.1,6.5,0.5,1,5
"4039",393,397,1,22,24,1,4,20,21,21,22,6,10,6,9,8,8,8,7,8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,7,7,8,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,1,7
"4040",393,402,1,22,29,0,4,25,20,15,25,10,5,6,8,6,6,6,6,8,20,25,25,12,10,7,9,8,8,8,6,8,7,6,7,6,6,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,4
"4041",393,405,1,22,30,0,4,30,25,20,15,5,5,5,10,10,10,10,10,8,20,25,25,12,10,7,9,8,8,8,6,8,8,6,8,5,6,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,8
"4042",393,406,1,22,27,0,4,20,20,20,20,20,0,5,7,6,6,4,7,8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,7,7,8,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,1,6
"4043",393,407,1,22,24,1,4,30,15,15,15,15,10,6,8,8,7,7,8,8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,8,7,7,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,7
"4044",393,408,1,22,24,0,4,20,10,20,20,10,20,6,7,8,7,9,8,8,20,25,25,12,10,7,9,8,8,8,7,8,9,7,8,7,8,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,8
"4045",393,409,1,22,23,1,4,20,15,20,20,10,15,4,8,8,6,7,3,8,20,25,25,12,10,7,9,8,8,8,7,7,7,7,7,7,6,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,6
"4046",393,410,1,22,27,1,4,20,20,20,20,10,10,5,9,8,2,5,2,8,20,25,25,12,10,7,9,8,8,8,7,8,7,7,6,5,5,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,4
"4047",393,411,1,22,34,1,4,35,15,15,25,10,0,5,10,7,7,4,5,8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,8,7,8,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,5
"4048",393,412,1,22,27,1,4,75,5,5,5,5,5,5,8,9,8,8,6,8,20,25,25,12,10,7,9,8,8,8,7,8,8,7,8,6,7,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,5
"4049",393,413,1,22,26,1,4,10,10,30,30,5,15,6,8,6,6,6,5,8,20,25,25,12,10,7,9,8,8,8,8,8,8,7,7,6,7,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,0,7
"4050",393,414,1,22,29,1,4,95,1,1,1,1,1,10,10,10,7,7,6,8,20,25,25,12,10,7,9,8,8,8,7,7,7,6,7,6,6,0,5.8,8.5,7.8,6.7,6.8,6.1,0.2,1,17
"4051",394,397,1,24,24,1,1,20,21,21,22,6,10,7,9,8,8,8,9,18,19,16,15,15,17,9,8,7,7,7,5,8,8,7,7,7,7,0,5.7,7.4,7.1,6.3,6,5.2,0.3,1,8
"4052",394,400,1,24,26,1,1,70,5,20,3,1,1,4,7,7,6,6,5,18,19,16,15,15,17,9,8,7,7,7,8,8,7,8,9,8,8,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,5
"4053",394,402,1,24,29,0,1,25,20,15,25,10,5,6,7,6,7,6,7,18,19,16,15,15,17,9,8,7,7,7,5,9,9,7,7,8,7,0,5.7,7.4,7.1,6.3,6,5.2,0.3,1,6
"4054",394,405,1,24,30,0,1,30,25,20,15,5,5,6,10,10,10,9,9,18,19,16,15,15,17,9,8,7,7,7,5,7,8,6,7,5,6,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,8
"4055",394,406,1,24,27,0,1,20,20,20,20,20,0,4,2,3,3,1,0,18,19,16,15,15,17,9,8,7,7,7,5,8,8,8,8,4,7,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,3
"4056",394,407,1,24,24,1,1,30,15,15,15,15,10,6,8,8,7,7,9,18,19,16,15,15,17,9,8,7,7,7,6,9,8,6,7,7,7,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,7
"4057",394,408,1,24,24,0,1,20,10,20,20,10,20,5,5,9,8,7,5,18,19,16,15,15,17,9,8,7,7,7,7,7,8,7,7,5,6,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,5
"4058",394,409,1,24,23,1,1,20,15,20,20,10,15,6,9,9,7,8,4,18,19,16,15,15,17,9,8,7,7,7,4,9,8,7,6,6,7,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,6
"4059",394,410,1,24,27,1,1,20,20,20,20,10,10,5,10,7,3,5,2,18,19,16,15,15,17,9,8,7,7,7,7,8,8,6,7,7,7,0,5.7,7.4,7.1,6.3,6,5.2,0.3,0,1
