iid,pid,gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,att_m,sin_m,int_m,fun_m,amb_m,sha_m,decision_o
352,374,1,29,30,0,6,50,10,10,10,5,15,7,6,5,5,5,6,20,20,20,10,10,20,9,10,9,9,8,7,7,7,6,6,7,7,0,5.9,7.9,7,5.3,5.5,4.6,1
352,375,1,29,27,0,6,30,20,15,15,8,12,5,5,4,4,4,3,20,20,20,10,10,20,9,10,9,9,8,9,7,8,8,8,8,9,0,5.9,7.9,7,5.3,5.5,4.6,0
352,376,1,29,25,0,6,30,10,15,20,15,10,5,9,8,6,5,5,20,20,20,10,10,20,9,10,9,9,8,7,7,8,8,8,7,8,0,5.9,7.9,7,5.3,5.5,4.6,0
352,377,1,29,26,0,6,25,20,10,20,15,10,6,8,6,5,6,2,20,20,20,10,10,20,9,10,9,9,8,6,5,6,5,5,5,5,0,5.9,7.9,7,5.3,5.5,4.6,0
352,378,1,29,29,0,6,25,15,20,20,10,10,7,9,7,6,5,5,20,20,20,10,10,20,9,10,9,9,8,6,6,6,5,5,6,6,0,5.9,7.9,7,5.3,5.5,4.6,0
353,364,1,25,27,0,7,25,25,25,15,10,0,5,8,7,6,6,4,15,10,25,25,10,15,6,6,6,6,6,6,7,8,8,6,7,7,0,4.5,8.3,7.5,4.3,5.8,3,0
353,366,1,25,27,0,7,14,18,17,16,15,20,4,7,6,4,3,2,15,10,25,25,10,15,6,6,6,6,6,5,8,7,5,6,5,5,0,4.5,8.3,7.5,4.3,5.8,3,0
353,371,1,25,27,0,7,40,0,10,50,0,0,4,9,9,2,9,2,15,10,25,25,10,15,6,6,6,6,6,7,7,7,7,7,7,8,0,4.5,8.3,7.5,4.3,5.8,3,0
353,376,1,25,25,1,7,30,10,15,20,15,10,5,9,8,5,5,4,15,10,25,25,10,15,6,6,6,6,6,7,7,7,6,5,5,7,0,4.5,8.3,7.5,4.3,5.8,3,0
354,361,1,22,34,1,9,30,20,30,5,5,10,10,9,9,10,9,9,20,10,20,20,20,10,7,7,10,8,8,1,10,4,6,6,4,5,0,6.9,7.4,7.4,7.9,7.6,7.6,0
354,362,1,22,30,1,9,20.51,14.53,24.79,17.09,5.98,17.09,6,8,8,8,8,8,20,10,20,20,20,10,7,7,10,8,8,4,10,10,10,7,10,7,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,363,1,22,23,0,9,25,20,20,20,5,10,7,7,8,8,8,7,20,10,20,20,20,10,7,7,10,8,8,1,10,4,3,5,2,4,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,365,1,22,30,1,9,31.58,10.53,15.79,21.05,10.53,10.53,8,6,7,8,7,6,20,10,20,20,20,10,7,7,10,8,8,9,10,8,9,7,9,9,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,366,1,22,27,1,9,14,18,17,16,15,20,8,7,7,9,8,7,20,10,20,20,20,10,7,7,10,8,8,9,10,10,10,9,8,9,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,367,1,22,27,1,9,30,15,20,25,5,5,7,8,7,8,7,8,20,10,20,20,20,10,7,7,10,8,8,2,8,6,4,4,10,5,0,6.9,7.4,7.4,7.9,7.6,7.6,0
354,368,1,22,24,0,9,20,10,25,20,10,15,7,8,8,8,8,9,20,10,20,20,20,10,7,7,10,8,8,8,9,9,9,10,9,9,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,369,1,22,25,1,9,17,18,28,27,5,5,10,9,10,10,10,10,20,10,20,20,20,10,7,7,10,8,8,5,10,8,10,6,10,8,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,371,1,22,27,1,9,40,0,10,50,0,0,6,8,7,10,7,10,20,10,20,20,20,10,7,7,10,8,8,9,10,10,10,10,9,9,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,372,1,22,27,1,9,30,15,15,20,5,15,7,7,6,7,7,8,20,10,20,20,20,10,7,7,10,8,8,4,8,7,7,6,6,6,0,6.9,7.4,7.4,7.9,7.6,7.6,1
354,373,1,22,29,0,9,75,5,5,10,0,5,7,9,9,9,9,10,20,10,20,20,20,10,7,7,10,8,8,7,7,10,10,9,9,8,0,6.9,7.4,7.4,7.9,7.6,7.6,0
354,375,1,22,27,1,9,30,20,15,15,8,12,2,3,6,4,6,3,20,10,20,20,20,10,7,7,10,8,8,7,10,6,6,6,3,5,0,6.9,7.4,7.4,7.9,7.6,7.6,0
354,376,1,22,25,0,9,30,10,15,20,15,10,6,8,7,4,6,6,20,10,20,20,20,10,7,7,10,8,8,4,10,10,3,10,2,5,0,6.9,7.4,7.4,7.9,7.6,7.6,0
354,378,1,22,29,1,9,25,15,20,20,10,10,6,6,5,8,6,5,20,10,20,20,20,10,7,7,10,8,8,7,9,8,10,7,7,7,0,6.9,7.4,7.4,7.9,7.6,7.6,0
355,362,1,24,30,1,10,20.51,14.53,24.79,17.09,5.98,17.09,8,8,8,8,8,8,50,20,10,5,10,5,6,10,8,8,8,5,8,9,8,8,7,5,0,7,7.3,6.8,7,6.7,6.1,1
355,363,1,24,23,0,10,25,20,20,20,5,10,6,8,8,7,8,7,50,20,10,5,10,5,6,10,8,8,8,5,6,7,7,8,7,5,0,7,7.3,6.8,7,6.7,6.1,1
355,365,1,24,30,1,10,31.58,10.53,15.79,21.05,10.53,10.53,9,7,6,8,5,8,50,20,10,5,10,5,6,10,8,8,8,8,9,9,9,9,10,6,0,7,7.3,6.8,7,6.7,6.1,1
355,366,1,24,27,1,10,14,18,17,16,15,20,9,8,9,9,9,8,50,20,10,5,10,5,6,10,8,8,8,9,8,7,8,8,9,9,0,7,7.3,6.8,7,6.7,6.1,1
355,367,1,24,27,1,10,30,15,20,25,5,5,7,7,6,8,6,5,50,20,10,5,10,5,6,10,8,8,8,7,6,8,6,7,8,5,0,7,7.3,6.8,7,6.7,6.1,0
355,373,1,24,29,0,10,75,5,5,10,0,5,8,9,9,8,8,8,50,20,10,5,10,5,6,10,8,8,8,9,8,8,7,8,8,4,0,7,7.3,6.8,7,6.7,6.1,0
355,375,1,24,27,1,10,30,20,15,15,8,12,2,4,4,2,5,2,50,20,10,5,10,5,6,10,8,8,8,9,6,7,7,7,7,8,0,7,7.3,6.8,7,6.7,6.1,0
355,376,1,24,25,0,10,30,10,15,20,15,10,7,8,7,5,6,5,50,20,10,5,10,5,6,10,8,8,8,7,9,9,9,8,7,6,0,7,7.3,6.8,7,6.7,6.1,0
355,377,1,24,26,0,10,25,20,10,20,15,10,7,6,6,7,6,5,50,20,10,5,10,5,6,10,8,8,8,6,7,8,9,8,5,4,0,7,7.3,6.8,7,6.7,6.1,0
355,378,1,24,29,1,10,25,15,20,20,10,10,7,8,5,8,6,5,50,20,10,5,10,5,6,10,8,8,8,7,6,6,5,6,5,5,0,7,7.3,6.8,7,6.7,6.1,1
356,364,1,27,27,0,2,25,25,25,15,10,0,9,7,9,4,9,6,15,25,20,20,0,20,7,10,8,9,6,7,6,7,6,6,5,6,0,7.8,7.3,7.7,5.2,6.8,6.2,0
356,365,1,27,30,1,2,31.58,10.53,15.79,21.05,10.53,10.53,9,8,8,8,8,9,15,25,20,20,0,20,7,10,8,9,6,5,7,7,7,6,6,7,0,7.8,7.3,7.7,5.2,6.8,6.2,1
356,368,1,27,24,0,2,20,10,25,20,10,15,7,7,8,7,7,7,15,25,20,20,0,20,7,10,8,9,6,7,9,7,7,7,7,7,0,7.8,7.3,7.7,5.2,6.8,6.2,1
356,371,1,27,27,1,2,40,0,10,50,0,0,7,7,6,2,4,3,15,25,20,20,0,20,7,10,8,9,6,7,6,7,5,6,5,6,0,7.8,7.3,7.7,5.2,6.8,6.2,0
356,374,1,27,30,0,2,50,10,10,10,5,15,6,6,6,4,5,5,15,25,20,20,0,20,7,10,8,9,6,4,6,7,4,7,4,4,0,7.8,7.3,7.7,5.2,6.8,6.2,0
356,376,1,27,25,0,2,30,10,15,20,15,10,9,9,9,6,8,7,15,25,20,20,0,20,7,10,8,9,6,5,6,7,7,8,7,7,0,7.8,7.3,7.7,5.2,6.8,6.2,0
357,361,1,27,34,0,10,30,20,30,5,5,10,7,8,9,5,5,5,15,20,20,20,20,5,6,10,7,7,6,2,6,6,0,3,0,0,0,7.6,7.8,7.9,6.5,6.7,6,0
357,362,1,27,30,0,10,20.51,14.53,24.79,17.09,5.98,17.09,7,7,7,7,7,7,15,20,20,20,20,5,6,10,7,7,6,3,7,7,4,5,3,3,0,7.6,7.8,7.9,6.5,6.7,6,0
357,363,1,27,23,1,10,25,20,20,20,5,10,6,7,7,7,7,5,15,20,20,20,20,5,6,10,7,7,6,4,8,7,4,4,3,3,0,7.6,7.8,7.9,6.5,6.7,6,0
357,364,1,27,27,0,10,25,25,25,15,10,0,10,9,9,9,9,8,15,20,20,20,20,5,6,10,7,7,6,6,8,6,7,6,6,6,0,7.6,7.8,7.9,6.5,6.7,6,1
357,371,1,27,27,0,10,40,0,10,50,0,0,6,7,8,4,7,1,15,20,20,20,20,5,6,10,7,7,6,6,7,7,6,7,6,4,0,7.6,7.8,7.9,6.5,6.7,6,0
357,372,1,27,27,0,10,30,15,15,20,5,15,8,8,8,7,6,5,15,20,20,20,20,5,6,10,7,7,6,4,5,7,5,5,6,4,0,7.6,7.8,7.9,6.5,6.7,6,0
357,374,1,27,30,1,10,50,10,10,10,5,15,10,8,7,6,7,8,15,20,20,20,20,5,6,10,7,7,6,5,8,8,6,8,6,6,0,7.6,7.8,7.9,6.5,6.7,6,1
357,375,1,27,27,0,10,30,20,15,15,8,12,6,8,8,7,7,6,15,20,20,20,20,5,6,10,7,7,6,7,6,7,5,5,4,4,0,7.6,7.8,7.9,6.5,6.7,6,1
357,376,1,27,25,1,10,30,10,15,20,15,10,9,9,8,8,7,9,15,20,20,20,20,5,6,10,7,7,6,5,8,9,7,9,7,7,0,7.6,7.8,7.9,6.5,6.7,6,1
357,377,1,27,26,1,10,25,20,10,20,15,10,7,7,9,7,8,8,15,20,20,20,20,5,6,10,7,7,6,5,7,7,0,4,0,4,0,7.6,7.8,7.9,6.5,6.7,6,1
357,378,1,27,29,0,10,25,15,20,20,10,10,8,8,7,5,4,4,15,20,20,20,20,5,6,10,7,7,6,5,7,6,2,2,2,3,0,7.6,7.8,7.9,6.5,6.7,6,1
358,361,1,26,34,0,1,30,20,30,5,5,10,7,9,9,5,10,7,20,10,25,25,10,10,8,7,8,8,7,6,7,8,6,8,6,6,0,7.4,7.6,8.4,6.6,8.5,6.3,0
358,362,1,26,30,0,1,20.51,14.53,24.79,17.09,5.98,17.09,8,8,8,7,8,8,20,10,25,25,10,10,8,7,8,8,7,6,8,7,7,7,6,6,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,363,1,26,23,1,1,25,20,20,20,5,10,7,8,7,7,8,6,20,10,25,25,10,10,8,7,8,8,7,6,7,7,7,7,6,6,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,364,1,26,27,0,1,25,25,25,15,10,0,7,7,9,5,10,7,20,10,25,25,10,10,8,7,8,8,7,6,7,7,7,7,7,6,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,366,1,26,27,0,1,14,18,17,16,15,20,8,7,8,8,8,7,20,10,25,25,10,10,8,7,8,8,7,8,8,8,8,8,7,8,1,7.4,7.6,8.4,6.6,8.5,6.3,1
358,367,1,26,27,0,1,30,15,20,25,5,5,7,7,8,7,8,6,20,10,25,25,10,10,8,7,8,8,7,7,8,8,7,7,8,8,0,7.4,7.6,8.4,6.6,8.5,6.3,0
358,368,1,26,24,0,1,20,10,25,20,10,15,9,6,8,7,9,7,20,10,25,25,10,10,8,7,8,8,7,7,7,7,7,7,7,7,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,369,1,26,25,0,1,17,18,28,27,5,5,8,8,10,6,10,3,20,10,25,25,10,10,8,7,8,8,7,7,8,7,8,7,6,7,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,370,1,26,28,0,1,50,10,10,10,10,10,7,9,10,8,10,9,20,10,25,25,10,10,8,7,8,8,7,7,7,8,7,7,6,7,0,7.4,7.6,8.4,6.6,8.5,6.3,0
358,371,1,26,27,0,1,40,0,10,50,0,0,6,6,7,3,7,7,20,10,25,25,10,10,8,7,8,8,7,7,7,7,7,7,8,7,0,7.4,7.6,8.4,6.6,8.5,6.3,0
358,372,1,26,27,0,1,30,15,15,20,5,15,9,8,8,6,7,6,20,10,25,25,10,10,8,7,8,8,7,7,7,7,7,7,6,7,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,373,1,26,29,0,1,75,5,5,10,0,5,9,9,10,9,10,8,20,10,25,25,10,10,8,7,8,8,7,9,7,8,7,7,7,8,0,7.4,7.6,8.4,6.6,8.5,6.3,0
358,374,1,26,30,1,1,50,10,10,10,5,15,6,5,6,4,5,6,20,10,25,25,10,10,8,7,8,8,7,6,7,7,7,7,6,6,0,7.4,7.6,8.4,6.6,8.5,6.3,0
358,375,1,26,27,0,1,30,20,15,15,8,12,5,7,8,7,9,6,20,10,25,25,10,10,8,7,8,8,7,8,8,8,8,8,6,8,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,376,1,26,25,1,1,30,10,15,20,15,10,10,10,10,10,10,10,20,10,25,25,10,10,8,7,8,8,7,10,10,10,10,10,10,10,1,7.4,7.6,8.4,6.6,8.5,6.3,1
358,377,1,26,26,1,1,25,20,10,20,15,10,7,8,9,7,9,0,20,10,25,25,10,10,8,7,8,8,7,7,8,8,7,7,6,7,0,7.4,7.6,8.4,6.6,8.5,6.3,1
358,378,1,26,29,0,1,25,15,20,20,10,10,6,7,8,6,7,4,20,10,25,25,10,10,8,7,8,8,7,7,7,7,6,7,6,6,0,7.4,7.6,8.4,6.6,8.5,6.3,0
359,363,1,26,23,0,1,25,20,20,20,5,10,7,6,8,6,8,6,9,17,23,15,14,22,7,10,2,9,8,6,5,5,6,6,3,3,0,5.7,7,7,5.7,6,5.3,1
359,367,1,26,27,1,1,30,15,20,25,5,5,5,8,8,6,6,7,9,17,23,15,14,22,7,10,2,9,8,8,9,7,8,7,8,9,0,5.7,7,7,5.7,6,5.3,0
359,374,1,26,30,0,1,50,10,10,10,5,15,5,7,5,5,4,3,9,17,23,15,14,22,7,10,2,9,8,7,5,5,5,6,1,2,0,5.7,7,7,5.7,6,5.3,0
360,361,1,24,34,0,8,30,20,30,5,5,10,9,10,9,8,9,6,20,30,10,10,10,20,8,10,8,8,8,4,4,5,2,6,2,3,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,362,1,24,30,0,8,20.51,14.53,24.79,17.09,5.98,17.09,6,8,8,7,7,7,20,30,10,10,10,20,8,10,8,8,8,5,6,6,5,5,5,6,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,363,1,24,23,0,8,25,20,20,20,5,10,4,6,6,5,5,4,20,30,10,10,10,20,8,10,8,8,8,4,4,5,5,6,3,4,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,364,1,24,27,0,8,25,25,25,15,10,0,9,8,8,6,7,7,20,30,10,10,10,20,8,10,8,8,8,6,8,7,7,8,5,8,0,5.9,8.1,7.6,5.9,6.5,5.6,1
360,365,1,24,30,0,8,31.58,10.53,15.79,21.05,10.53,10.53,2,7,7,5,6,5,20,30,10,10,10,20,8,10,8,8,8,7,8,7,6,7,6,7,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,366,1,24,27,0,8,14,18,17,16,15,20,6,7,8,6,9,6,20,30,10,10,10,20,8,10,8,8,8,6,7,6,7,7,7,7,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,367,1,24,27,0,8,30,15,20,25,5,5,4,9,7,5,7,4,20,30,10,10,10,20,8,10,8,8,8,7,6,6,7,7,6,8,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,368,1,24,24,1,8,20,10,25,20,10,15,7,9,9,8,7,7,20,30,10,10,10,20,8,10,8,8,8,8,8,7,7,8,6,8,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,369,1,24,25,0,8,17,18,28,27,5,5,7,10,10,8,5,4,20,30,10,10,10,20,8,10,8,8,8,6,7,7,7,6,6,6,1,5.9,8.1,7.6,5.9,6.5,5.6,1
360,371,1,24,27,0,8,40,0,10,50,0,0,7,7,8,2,5,7,20,30,10,10,10,20,8,10,8,8,8,8,7,6,6,6,7,9,0,5.9,8.1,7.6,5.9,6.5,5.6,1
360,374,1,24,30,0,8,50,10,10,10,5,15,6,6,5,5,4,5,20,30,10,10,10,20,8,10,8,8,8,6,7,7,5,6,5,7,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,375,1,24,27,0,8,30,20,15,15,8,12,4,9,9,7,8,5,20,30,10,10,10,20,8,10,8,8,8,9,5,6,6,5,3,6,0,5.9,8.1,7.6,5.9,6.5,5.6,1
360,376,1,24,25,0,8,30,10,15,20,15,10,5,9,7,5,5,5,20,30,10,10,10,20,8,10,8,8,8,5,6,7,5,7,4,5,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,377,1,24,26,0,8,25,20,10,20,15,10,8,8,8,8,7,8,20,30,10,10,10,20,8,10,8,8,8,7,6,5,5,5,5,7,0,5.9,8.1,7.6,5.9,6.5,5.6,0
360,378,1,24,29,0,8,25,15,20,20,10,10,5,8,5,4,7,4,20,30,10,10,10,20,8,10,8,8,8,6,7,7,6,6,5,7,0,5.9,8.1,7.6,5.9,6.5,5.6,0
361,341,0,34,23,0,5,20,20,20,20,20,0,4,3,6,3,6,1,30,20,30,5,5,10,7,7,5,7,9,7,8,9,7,7,1,7,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,344,0,34,26,0,5,15,15,15,20,20,15,6,9,9,8,9,7,30,20,30,5,5,10,7,7,5,7,9,9,9,10,9,10,9,8,0,4.5,6.5,6.9,4.6,6.7,4.2,1
361,347,0,34,26,0,5,30,5,10,20,30,5,4,1,5,4,4,5,30,20,30,5,5,10,7,7,5,7,9,4,9,7,4,3,1,5,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,348,0,34,21,0,5,15,25,15,15,15,15,8,10,10,7,10,6,30,20,30,5,5,10,7,7,5,7,9,7,7,8,8,9,8,7,0,4.5,6.5,6.9,4.6,6.7,4.2,1
361,350,0,34,31,1,5,12,25,25,8,15,15,4,9,9,4,9,6,30,20,30,5,5,10,7,7,5,7,9,10,10,10,9,8,8,9,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,352,0,34,29,0,5,20,20,20,10,10,20,6,6,7,6,6,5,30,20,30,5,5,10,7,7,5,7,9,6,10,6,6,6,4,5,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,354,0,34,22,1,5,20,10,20,20,20,10,1,10,4,6,6,4,30,20,30,5,5,10,7,7,5,7,9,10,9,9,10,9,9,9,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,357,0,34,27,0,5,15,20,20,20,20,5,2,6,6,0,3,0,30,20,30,5,5,10,7,7,5,7,9,7,8,9,5,5,5,6,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,358,0,34,26,0,5,20,10,25,25,10,10,6,7,8,6,8,6,30,20,30,5,5,10,7,7,5,7,9,7,9,9,5,10,7,7,0,4.5,6.5,6.9,4.6,6.7,4.2,0
361,360,0,34,24,0,5,20,30,10,10,10,20,4,4,5,2,6,2,30,20,30,5,5,10,7,7,5,7,9,9,10,9,8,9,6,8,0,4.5,6.5,6.9,4.6,6.7,4.2,0
362,341,0,30,23,0,1,20,20,20,20,20,0,6,4,6,8,8,8,20,14,24,17,5,17,7,7,9,8,8,8,8,8,8,8,8,8,0,5.8,7.1,7.6,6.8,6.8,5.4,0
362,344,0,30,26,0,1,15,15,15,20,20,15,6,6,8,8,8,6,20,14,24,17,5,17,7,7,9,8,8,8,8,8,8,8,8,8,0,5.8,7.1,7.6,6.8,6.8,5.4,0
362,345,0,30,24,1,1,10,20,27,23,15,5,6,10,10,8,8,3,20,14,24,17,5,17,7,7,9,8,8,7,7,8,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,0
362,348,0,30,21,0,1,15,25,15,15,15,15,7,6,7,6,7,3,20,14,24,17,5,17,7,7,9,8,8,5,8,7,6,6,6,6,0,5.8,7.1,7.6,6.8,6.8,5.4,1
362,350,0,30,31,1,1,12,25,25,8,15,15,5,8,8,6,6,5,20,14,24,17,5,17,7,7,9,8,8,8,8,8,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,0
362,351,0,30,35,0,1,15,15,30,15,15,10,7,7,7,7,7,7,20,14,24,17,5,17,7,7,9,8,8,7,7,8,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,1
362,352,0,30,29,0,1,20,20,20,10,10,20,6,8,8,7,5,8,20,14,24,17,5,17,7,7,9,8,8,6,8,7,6,6,6,6,0,5.8,7.1,7.6,6.8,6.8,5.4,0
362,357,0,30,27,0,1,15,20,20,20,20,5,3,7,7,4,5,3,20,14,24,17,5,17,7,7,9,8,8,7,7,7,7,7,7,7,0,5.8,7.1,7.6,6.8,6.8,5.4,0
362,358,0,30,26,0,1,20,10,25,25,10,10,6,8,7,7,7,6,20,14,24,17,5,17,7,7,9,8,8,8,8,8,7,8,8,8,0,5.8,7.1,7.6,6.8,6.8,5.4,0
363,341,0,23,23,1,1,20,20,20,20,20,0,4,10,8,8,8,4,25,20,20,20,5,10,5,7,8,8,3,6,7,7,6,5,5,7,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,343,0,23,32,0,1,5,25,20,10,15,25,7,7,7,6,6,5,25,20,20,20,5,10,5,7,8,8,3,4,7,7,6,8,4,5,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,344,0,23,26,0,1,15,15,15,20,20,15,5,5,5,5,5,5,25,20,20,20,5,10,5,7,8,8,3,6,7,7,6,8,5,6,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,345,0,23,24,0,1,10,20,27,23,15,5,4,10,10,6,10,1,25,20,20,20,5,10,5,7,8,8,3,5,8,7,7,6,7,7,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,347,0,23,26,0,1,30,5,10,20,30,5,6,10,9,7,6,5,25,20,20,20,5,10,5,7,8,8,3,2,4,4,3,2,1,3,0,5.2,7.6,7.1,6.1,6.5,4.6,1
363,348,0,23,21,1,1,15,25,15,15,15,15,9,9,10,8,7,6,25,20,20,20,5,10,5,7,8,8,3,6,8,9,7,7,4,7,0,5.2,7.6,7.1,6.1,6.5,4.6,1
363,350,0,23,31,0,1,12,25,25,8,15,15,4,8,8,5,5,4,25,20,20,20,5,10,5,7,8,8,3,7,8,8,8,7,8,8,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,351,0,23,35,1,1,15,15,30,15,15,10,7,7,7,7,7,7,25,20,20,20,5,10,5,7,8,8,3,7,7,6,6,7,6,7,0,5.2,7.6,7.1,6.1,6.5,4.6,1
363,352,0,23,29,0,1,20,20,20,10,10,20,6,8,8,7,7,8,25,20,20,20,5,10,5,7,8,8,3,8,8,7,7,7,8,8,0,5.2,7.6,7.1,6.1,6.5,4.6,1
363,354,0,23,22,0,1,20,10,20,20,20,10,1,10,4,3,5,2,25,20,20,20,5,10,5,7,8,8,3,7,7,8,8,8,7,8,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,355,0,23,24,0,1,50,20,10,5,10,5,5,6,7,7,8,7,25,20,20,20,5,10,5,7,8,8,3,6,8,8,7,8,7,7,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,357,0,23,27,1,1,15,20,20,20,20,5,4,8,7,4,4,3,25,20,20,20,5,10,5,7,8,8,3,6,7,7,7,7,5,6,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,358,0,23,26,1,1,20,10,25,25,10,10,6,7,7,7,7,6,25,20,20,20,5,10,5,7,8,8,3,7,8,7,7,8,6,7,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,359,0,23,26,0,1,9,17,23,15,14,22,6,5,5,6,6,3,25,20,20,20,5,10,5,7,8,8,3,7,6,8,6,8,6,7,0,5.2,7.6,7.1,6.1,6.5,4.6,0
363,360,0,23,24,0,1,20,30,10,10,10,20,4,4,5,5,6,3,25,20,20,20,5,10,5,7,8,8,3,4,6,6,5,5,4,5,0,5.2,7.6,7.1,6.1,6.5,4.6,0
364,341,0,27,23,0,6,20,20,20,20,20,0,6,10,8,8,8,4,25,25,25,15,10,0,8,8,8,9,9,8,9,8,9,8,8,8,0,6.4,8,7.7,7.5,7.1,6.1,0
364,342,0,27,33,1,6,40,15,25,5,15,0,5,6,7,6,7,0,25,25,25,15,10,0,8,8,8,9,9,6,7,7,9,8,7,6,0,6.4,8,7.7,7.5,7.1,6.1,0
364,343,0,27,32,0,6,5,25,20,10,15,25,5,8,7,6,7,5,25,25,25,15,10,0,8,8,8,9,9,3,9,8,6,8,6,4,0,6.4,8,7.7,7.5,7.1,6.1,0
364,344,0,27,26,1,6,15,15,15,20,20,15,9,9,9,9,7,7,25,25,25,15,10,0,8,8,8,9,9,8,7,8,10,8,9,8,0,6.4,8,7.7,7.5,7.1,6.1,1
364,345,0,27,24,0,6,10,20,27,23,15,5,6,8,8,10,9,6,25,25,25,15,10,0,8,8,8,9,9,7,9,9,9,9,7,7,0,6.4,8,7.7,7.5,7.1,6.1,1
364,347,0,27,26,0,6,30,5,10,20,30,5,7,10,9,7,7,5,25,25,25,15,10,0,8,8,8,9,9,3,8,6,5,8,5,3,0,6.4,8,7.7,7.5,7.1,6.1,1
364,348,0,27,21,0,6,15,25,15,15,15,15,9,8,9,9,8,7,25,25,25,15,10,0,8,8,8,9,9,6,8,8,10,8,8,7,0,6.4,8,7.7,7.5,7.1,6.1,1
364,349,0,27,33,0,6,25,20,10,20,20,5,5,6,8,7,8,6,25,25,25,15,10,0,8,8,8,9,9,9,8,9,8,9,6,8,0,6.4,8,7.7,7.5,7.1,6.1,0
364,350,0,27,31,0,6,12,25,25,8,15,15,5,8,6,6,5,7,25,25,25,15,10,0,8,8,8,9,9,6,9,9,8,9,7,7,0,6.4,8,7.7,7.5,7.1,6.1,0
364,351,0,27,35,0,6,15,15,30,15,15,10,8,8,8,8,8,8,25,25,25,15,10,0,8,8,8,9,9,9,9,9,9,9,7,9,0,6.4,8,7.7,7.5,7.1,6.1,1
364,352,0,27,29,0,6,20,20,20,10,10,20,8,9,8,8,6,9,25,25,25,15,10,0,8,8,8,9,9,7,9,9,8,8,7,7,0,6.4,8,7.7,7.5,7.1,6.1,1
364,353,0,27,25,0,6,15,10,25,25,10,15,6,7,8,8,6,7,25,25,25,15,10,0,8,8,8,9,9,5,8,7,6,6,4,5,0,6.4,8,7.7,7.5,7.1,6.1,1
364,355,0,27,24,0,6,50,20,10,5,10,5,5,10,9,9,8,9,25,25,25,15,10,0,8,8,8,9,9,7,9,9,8,9,7,8,0,6.4,8,7.7,7.5,7.1,6.1,0
364,356,0,27,27,0,6,15,25,20,20,0,20,7,6,7,6,6,5,25,25,25,15,10,0,8,8,8,9,9,9,7,9,4,9,6,7,0,6.4,8,7.7,7.5,7.1,6.1,0
364,357,0,27,27,0,6,15,20,20,20,20,5,6,8,6,7,6,6,25,25,25,15,10,0,8,8,8,9,9,10,9,9,9,9,8,9,0,6.4,8,7.7,7.5,7.1,6.1,0
